DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
J0000Y,CCCN1CCC(N(Cc2ccncc2)C(=O)Nc2cccc(C(F)(F)F)c2)CC1,420.479,3.618,3,1,48.47,6,3,DCN1/UBE2M,Active
C000VC,CCCCCCCCCC(=O)N[C@H](CN1CCOCC1)[C@H](O)c1ccccc1,390.568,4.54,4,2,61.8,13,2,MENIN/MLL,Inactive
C000WX,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,246.313,3.993,0,2,31.58,2,4,MENIN/MLL,Inactive
C000VE,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)[O-])n2Cc1ccc(Cl)cc1.[Na+],494.076,7.582,4,0,45.06,7,3,MENIN/MLL,Active
C000VG,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,504.636,1.76,12,4,145.44,12,4,MENIN/MLL,Active
C000VH,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,332.335,5.544,4,0,40.8,0,6,MENIN/MLL,Inactive
C000VI,COc1ccc(C(OCCN2CCC[C@@H](C(=O)O)C2)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,505.611,4.786,6,1,77.46,11,4,MENIN/MLL,Inactive
C000VJ,COc1ccc(C(=O)Nc2ccc(C(=O)O)cc2NC(=O)c2ccc(OC)cc2)cc1,420.421,3.409,5,3,113.96,7,3,MENIN/MLL,Inactive
C000N5,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1,321.468,4.37,3,1,20.2,4,4,MENIN/MLL,Inactive
C000VK,CCCCCCCCc1ccc(-c2ccc(C(=O)O)cc2)cc1,310.437,7.892,1,1,37.3,9,2,MENIN/MLL,Inactive
C000VL,CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],518.489,7.835,3,0,7.12,5,4,MENIN/MLL,Active
C000VV,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,344.495,3.539,3,1,54.37,1,4,MENIN/MLL,Inactive
C000VW,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,460.439,-0.811000000000001,10,7,201.85,2,4,MENIN/MLL,Active
C000VX,COc1cccc(C2=Nn3c(nnc3-c3ccc(OC)c(OC)c3)SC2)c1,382.445,4.459,8,0,70.76,5,4,MENIN/MLL,Active
C000VY,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,384.259,5.08,5,1,64.63,4,2,MENIN/MLL,Inactive
J00029,CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C)c(C)c2)CC1,407.602,5.848,2,1,35.58,7,3,DCN1/UBE2M,Active
C000WU,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,296.539,8.893,1,1,20.23,13,0,MENIN/MLL,Inactive
C000VZ,O=C(O)c1ccc2c(c1)C(=O)N([C@H](Cc1ccc3ccccc3c1)C(=O)O)C2=O,389.363,3.368,4,2,111.98,5,4,MENIN/MLL,Active
C000W0,CC(C)(C)c1ccc(OC(=O)Nc2ccc(O)c(C(=O)O)c2)cc1,329.352,4.468,4,3,95.86,3,2,MENIN/MLL,Inactive
C000W1,O=C(O)[C@H]1NCCC[C@H]1C(=O)O,173.168,-0.346,3,3,86.63,2,1,MENIN/MLL,Inactive
C000WY,Cl.NCCc1cc(O)c(O)cc1O,205.641,0.757,4,4,86.71,2,1,MENIN/MLL,Inactive
C000W2,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,495.579,4.25,6,2,91.76,12,4,MENIN/MLL,Inactive
C001AI,CC(=O)Nc1ccc(/C=C/C(=O)c2ccccc2)cc1,265.312,3.102,2,1,46.17,4,2,MENIN/MLL,Inactive
C000W3,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccoc1,383.576,8.491,2,1,42.24,16,1,MENIN/MLL,Inactive
C000W4,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,350.499,4,3,3,77.76,10,2,MENIN/MLL,Inactive
C000W5,CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,353.374,1.722,6,1,60.39,0,6,MENIN/MLL,Inactive
C000W6,N#Cc1c(N)nc(SCc2ccccc2)c(C#N)c1-c1ccco1,332.388,3.043,6,1,99.63,4,3,MENIN/MLL,Inactive
C000W7,CCCCCCc1ccc(O)cc1O,194.274,4.176,2,2,40.46,5,1,MENIN/MLL,Inactive
C000W8,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,336.391,3.484,4,3,93.35,7,2,MENIN/MLL,Active
C000W9,COc1cc2c(cc1OC)CN(C(=O)c1ccc(-c3ccccc3)cc1)CC2,373.452,4.627,3,0,38.77,4,4,MENIN/MLL,Active
C000WA,O=C(O)CCCN1C(=O)/C(=C\c2ccc(-c3nc4ccccc4s3)o2)SC1=S,430.532,1.957,7,1,83.64,6,4,MENIN/MLL,Inactive
C000WB,O=c1c2ccccc2[nH]c(=S)n1Cc1ccccc1,268.341,4.215,3,1,37.79,2,3,MENIN/MLL,Inactive
C000WJ,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,457.914,2.765,8,2,104.89,3,5,MENIN/MLL,Inactive
C000WK,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,244.233,2.192,5,3,92.51,2,3,MENIN/MLL,Active
C000WL,N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,252.73,1.953,4,0,52.28,2,2,MENIN/MLL,Inactive
C0022O,O=C1C(Br)=Cc2cccc3cccc1c23,259.102,3.845,1,0,17.07,0,3,MENIN/MLL,Inactive
C000WM,N#C/C(=C\c1cccnc1)c1nc2ccccc2[nH]1,246.273,1.931,3,1,65.36,2,3,MENIN/MLL,Inactive
C000WN,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,598.125,5.228,9,2,106.1,11,5,MENIN/MLL,Inactive
C000WO,O=c1cc(-c2ccccc2)c2cc(Cl)ccc2[nH]1,255.704,4.733,1,1,32.86,1,3,MENIN/MLL,Inactive
C000WP,N#Cc1cc(Br)c(O)c(Br)c1,276.915,2.935,2,1,44.02,0,1,MENIN/MLL,Inactive
C000WQ,CCn1c(=O)[nH]c2ccccc21,162.192,1.025,2,1,37.79,1,2,MENIN/MLL,Inactive
T0039X,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccncc3)CCCC2)C(=O)O)cc1,444.531,2.751,4,2,88.52,8,4,Integrins,Active
C000X3,COc1cccc(-c2cncnc2NCc2cccc(C)c2)c1,305.381,4.105,4,1,47.04,5,3,MENIN/MLL,Inactive
C000WS,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,492.528,5.427,8,1,117,10,3,MENIN/MLL,Active
C000WT,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,342.875,5.526,5,0,18.46,8,1,MENIN/MLL,Inactive
C000WV,CCOC(=O)N1C(C)CN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1C,412.359,0.937,9,0,166.72,6,2,MENIN/MLL,Inactive
C000WW,CC(C)[C@@]1(NC(=O)[C@@H]2C=C3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,609.727,2.993,6,3,118.21,5,8,MENIN/MLL,Inactive
T004UB,O=C(Nc1ccc(C[C@H](Nc2cc(Cl)ncn2)C(=O)O)cc1)c1c(Cl)cncc1Cl,466.712,0.964,6,3,117.1,7,3,Integrins,Active
C000X9,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCCC(=O)O,389.58,8.03700000000001,2,2,66.4,18,0,MENIN/MLL,Inactive
C000XA,N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1,254.171,2.932,5,1,81.2,3,1,MENIN/MLL,Active
C000XB,NNc1nc2ccc(Cl)cc2s1,199.666,1.307,4,2,50.94,1,2,MENIN/MLL,Inactive
C000XC,CCOC(=O)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1C,398.332,0.477,9,0,166.72,6,2,MENIN/MLL,Inactive
C000XD,C[C@H](NC[C@H](O)CP(=O)(O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1,402.258,3.545,3,3,69.56,8,2,MENIN/MLL,Inactive
C000XN,C/C=C/c1ccc2oc(-c3ccc(O)cc3)c(C)c2c1,264.324,5.254,2,1,33.37,2,3,MENIN/MLL,Inactive
C000XE,CCOC(=O)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,384.305,0.0169999999999995,9,0,166.72,6,2,MENIN/MLL,Inactive
C000XF,NNc1nc2ccc(F)cc2s1,183.211,0.846,4,2,50.94,1,2,MENIN/MLL,Inactive
C000XG,CCOC(=O)N1CC(C)N([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1C,412.359,0.937,9,0,166.72,6,2,MENIN/MLL,Active
C000XH,CNc1ccc(C(=O)Oc2cc(ON=[N+]([O-])N(C)C)c([N+](=O)[O-])cc2[N+](=O)[O-])cc1,420.338,0.909999999999999,10,1,175.51,8,2,MENIN/MLL,Inactive
C000XI,c1cc(-c2cccs2)nc(-c2cccs2)c1,243.356,2.952,3,0,12.89,2,3,MENIN/MLL,Inactive
C000XJ,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,479.147,5.945,5,1,90.42,6,3,MENIN/MLL,Active
C000XK,Cc1nc(-c2c(-c3ccc(O)cc3O)noc2C(F)(F)F)cs1,342.298,3.338,6,2,79.38,2,3,MENIN/MLL,Inactive
C000XL,CC1CC(=O)c2c(cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)CC6=O)c(O)cc(O)c3c2O)O1,518.474,3.802,10,6,173.98,1,6,MENIN/MLL,Active
C000XM,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@]2(C)C1=O,344.319,2.031,7,3,121.13,2,3,MENIN/MLL,Inactive
C000XO,COc1ccc([N+](=O)[O-])cc1NC(=O)Nc1cccc(Cl)c1,321.72,2.911,4,2,93.5,4,2,MENIN/MLL,Active
C000XP,Cc1oc(C(=O)O)cc1CSCc1cc(C(=O)O)c(C)o1,310.327,1.173,5,2,100.88,6,2,MENIN/MLL,Inactive
C000XQ,CN(C)c1ccc(-c2noc(C3CCN(S(=O)(=O)c4cccc(C(=O)O)c4)CC3)n2)cc1,456.524,3.317,7,1,116.84,6,4,MENIN/MLL,Inactive
C000XR,COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)c(O)c3o2)ccc1O,360.318,3.145,8,3,118.59,4,3,MENIN/MLL,Inactive
C000XS,CCCCCCN(C(=O)CCCCCN1C(=O)NC(C2CC2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,819.009,7.182,10,2,169.88,25,4,MENIN/MLL,Active
J0002Q,CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2cccc(Cl)c2)CC1,399.966,5.136,2,1,35.58,7,3,DCN1/UBE2M,Active
C000XT,NC(Cc1c[nH]c2ccc(OCc3ccccc3)cc12)C(=O)O,310.353,0.354,3,3,88.34,6,3,MENIN/MLL,Inactive
C000XU,C=C[C@@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,308.506,5.989,2,2,40.46,4,2,MENIN/MLL,Inactive
C000XV,CN1CCN(c2ccccc2/C=C2/C(=O)Nc3ccccc32)CC1,319.408,3.073,3,1,35.58,2,4,MENIN/MLL,Inactive
C000XW,CN(c1ccc(O)cc1)c1nc(-c2ccccc2)cs1,282.368,4.227,4,1,36.36,3,3,MENIN/MLL,Inactive
C000XX,O=C(Cn1nnc(-c2ccncc2)n1)Nc1ccc2c(c1)CCC2,320.356,2.657,6,1,85.59,4,4,MENIN/MLL,Inactive
C000XY,COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(O)c3-2)CCN1C,327.38,2.258,5,2,62.16,2,4,MENIN/MLL,Inactive
C000XZ,COc1ccc(-c2coc3cc(OC)cc(O)c3c2=O)cc1,298.294,3.973,5,1,68.9,3,3,MENIN/MLL,Inactive
C000N8,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,286.718,3.273,3,2,61.69,1,3,MENIN/MLL,Inactive
C001AJ,COc1ccc2[nH]c3ccccc3c2c1,197.237,3.446,1,1,25.02,1,3,MENIN/MLL,Inactive
C000Y0,O=C(Nc1ccc(Br)cc1)c1cccc(S(=O)(=O)Nc2ccc(Br)cc2)c1,510.207,5.282,3,2,75.27,5,3,MENIN/MLL,Active
C000Y1,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,265.914,3.956,2,0,47.58,0,1,MENIN/MLL,Inactive
C000Y2,COc1cc(NCCCC(C)N)c2ncccc2c1,259.353,2.086,4,2,60.17,6,2,MENIN/MLL,Inactive
C000Y3,CC(C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N1C,639.831,4.137,9,0,139.83,6,1,MENIN/MLL,Active
C000Y4,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,288.387,3.987,3,3,60.69,0,4,MENIN/MLL,Inactive
C000Y5,CCN1/C(=C/C(C)=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],506.478,7.744,3,0,7.12,4,4,MENIN/MLL,Active
C000Y6,CCN1C(=S)SC(=O)C1=C1C=C(C)N(Cc2ccco2)C(C)=C1,346.477,2.988,5,0,36.69,3,3,MENIN/MLL,Inactive
C000Y7,O=C(Nc1ccncc1)C1c2ccccc2Oc2ccccc21,302.333,2.679,3,1,51.22,2,4,MENIN/MLL,Inactive
C000Y8,COc1cc(OC)cc(-c2nnc(Nc3nc4c(F)cccc4s3)o2)c1,372.381,4.496,8,1,82.3,5,4,MENIN/MLL,Inactive
C000Y9,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,513.499,0.243,11,6,196.84,3,5,MENIN/MLL,Active
C000YA,Cc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,314.435,2.444,4,1,41.99,4,3,MENIN/MLL,Active
C000YB,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,410.583,4.565,5,1,43.78,7,4,MENIN/MLL,Inactive
C000YD,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,287.167,4.649,3,2,40.46,2,2,MENIN/MLL,Inactive
C000YE,COc1ccc([N+](=O)[O-])cc1NC(=O)Nc1ccccc1,287.275,2.289,4,2,93.5,4,2,MENIN/MLL,Inactive
C000YF,COc1ccc(-c2nc(-c3ccccc3)no2)c(OC)c1,282.299,3.934,5,0,57.38,4,3,MENIN/MLL,Inactive
C000N9,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C,275.436,3.942,2,0,12.47,6,2,MENIN/MLL,Inactive
C000YG,C(=C/c1nc2ccccc2[nH]1)\c1ccccc1,220.275,3.542,1,1,28.68,2,3,MENIN/MLL,Inactive
C000YH,Cc1nn(-c2ccccc2)c2sc(-c3nnc(S)o3)cc12,314.395,3.93,7,1,56.74,2,4,MENIN/MLL,Inactive
C000YI,C=CC(C)(C)c1c2c(c(O)c3c(=O)c4ccc(O)c(O)c4oc13)C=CC(C)(C)O2,394.423,6.424,6,3,100.13,2,4,MENIN/MLL,Active
C000YJ,COc1[nH]c2ccc(F)cc2c1C(=O)OCC1CCN(CCNS(C)(=O)=O)CC1.NS(=O)(=O)O,524.593,0.925999999999999,8,4,181.12,8,3,MENIN/MLL,Inactive
C000YK,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2,400.471,5.589,6,0,55.38,4,4,MENIN/MLL,Active
C000YL,CCOc1ccc(C2C(C(C)=O)=C(O)C(=O)N2CCc2c[nH]c3ccccc23)cc1,404.466,4.087,4,2,82.63,7,4,MENIN/MLL,Inactive
C000YM,COc1ccc2c(c1)Cc1sc(NC(=O)c3cccs3)nc1-2,328.418,2.164,5,1,51.22,3,4,MENIN/MLL,Active
C000YN,Cc1c(C(=O)NN2CCOCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,557.219,5.313,5,1,59.39,4,4,MENIN/MLL,Inactive
C000YO,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,275.315,3.203,5,1,55.11,2,4,MENIN/MLL,Inactive
C000YP,COc1ccc(CNc2ncnc3ccc(-c4ccc(N(C)C)cc4)cc23)c(OC)c1,414.509,5.147,6,1,59.51,7,4,MENIN/MLL,Inactive
C000Z8,COc1ccccc1NC(=S)N1CCN(C(c2ccccc2)c2ccccc2)CC1,417.578,5.217,3,1,27.74,5,4,MENIN/MLL,Active
C000Z9,CC1=NCCc2c1[nH]c1cc(O)ccc21.Cl,236.702,2.453,2,2,48.38,0,3,MENIN/MLL,Inactive
C000ZA,O=C(O)c1cc(N(Cc2ccccc2O)Cc2ccccc2O)ccc1O,365.385,4.477,5,4,101.23,6,3,MENIN/MLL,Inactive
C000ZB,COc1c(O)cc2c(=O)oc3c(OC)c(O)cc4c(=O)oc1c2c34,330.248,2.62,8,2,119.34,2,4,MENIN/MLL,Inactive
T002PP,CC(C)COC(=O)N[C@@H](CCC(=O)N1CCN(c2cccc(NC3=NCC(O)CN3)c2)CC1)C(=O)O,504.588,1.378,9,5,155.83,9,3,Integrins,Inactive
C000ZC,O=C(Nc1cccc(NC(=O)c2ccc(Cl)cc2Cl)c1)c1cccnc1,386.238,3.956,3,2,71.09,4,3,MENIN/MLL,Inactive
C000ZD,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,270.24,2.575,5,3,86.99,1,3,MENIN/MLL,Inactive
C000ZE,Cc1[nH]n(-c2ccccc2)c(=O)c1C1(C(F)(F)F)C(=O)N(c2ccccc2)C2=C1C(=O)CC(C)(C)C2,495.501,5.382,4,1,75.17,3,5,MENIN/MLL,Inactive
C000ZF,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,441.404,-1.884,9,6,213.28,9,3,MENIN/MLL,Inactive
C000ZG,O=C(NCCCN1CCCC1)c1cc2c(Cl)nc3ccccc3c2s1,373.909,3.358,4,1,45.23,5,4,MENIN/MLL,Inactive
C000ZK,Cc1cccc(CNc2ncnc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc23)c1,418.522,4.785,5,2,83.98,6,4,MENIN/MLL,Active
T00225,O=C(NC[C@@H]1CN(c2ccc(N3CCC(C(=O)O)CC3)cc2)C(=O)O1)c1ccc(-c2noc(=O)[nH]2)cc1,507.503,2.791,8,3,158.07,7,5,Integrins,Active
C000ZL,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,365.214,3.852,10,2,204.25,6,2,MENIN/MLL,Inactive
C000ZM,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3.[Cl-],367.788,6.056,4,0,40.8,0,6,MENIN/MLL,Inactive
C000ZN,Cc1ccc(Nc2cc(C)nc3ncnn23)cc1,239.282,2.374,5,1,55.11,2,3,MENIN/MLL,Inactive
C000ZO,COC(=O)C(C)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,316.353,4.614,5,0,65.74,3,3,MENIN/MLL,Inactive
C000ZP,c1ccc(Nc2nc(-c3ccccn3)cs2)cc1,253.33,2.907,4,1,37.81,3,3,MENIN/MLL,Inactive
C000ZQ,O=C(Nc1nc(NC(=O)c2ccco2)n(-c2ccccc2)n1)c1ccccc1,373.372,2.923,6,2,102.05,5,4,MENIN/MLL,Inactive
T004UC,O=C(Nc1ccc(C[C@H](Nc2cc(Cl)ncn2)C(=O)O)cc1)c1c(Cl)cncc1Cl,466.712,0.964,6,3,117.1,7,3,Integrins,Active
C000ZR,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,371.393,4.946,8,1,103.55,4,3,MENIN/MLL,Inactive
C000ZS,CN(C)c1ccc(-c2ccc3ncnc(NCc4ccccc4)c3c2)cc1,354.457,5.317,4,1,41.05,5,4,MENIN/MLL,Inactive
C000ZV,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,392.495,6.549,4,3,77.76,8,2,MENIN/MLL,Active
C000ZW,Oc1csc(Cc2nc(-c3ccc(-c4ccccc4)cc3)cs2)n1,350.468,4.468,5,1,46.01,4,4,MENIN/MLL,Inactive
C000ZX,CN(C)c1ccc(/C=C/c2ccc3ccccc3[n+]2C)cc1.[I-],416.306,7.326,1,0,7.12,3,3,MENIN/MLL,Active
C000ZY,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,776.872,3.968,4,3,92.78,5,2,MENIN/MLL,Inactive
C000ZZ,O=C(O)COc1ccc2occ(C(=O)c3ccccc3)c2c1,296.278,2.834,4,1,76.74,5,3,MENIN/MLL,Inactive
C00101,Cc1ccc(OCCOc2cccc(C=C3C(=O)NC(=O)NC3=O)c2)cc1,366.373,2.771,5,2,93.73,6,3,MENIN/MLL,Inactive
C00102,O=C1NC(=O)C(=Cc2ccc(OCCOc3ccc([N+](=O)[O-])cc3)cc2)C(=O)N1,397.343,2.226,7,2,136.87,7,3,MENIN/MLL,Inactive
C00103,O=C(/C=C/c1c[nH]c2ccccc12)c1ccccc1,247.297,3.919,1,1,32.86,3,3,MENIN/MLL,Inactive
C00108,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC.Cl.Cl.Cl.Cl,728.762,9.398,6,4,66.58,29,2,MENIN/MLL,Inactive
C00109,O=[N+]([O-])c1ccc(Sc2cccc[n+]2[O-])c2nonc12,290.26,4.161,7,0,109,3,3,MENIN/MLL,Inactive
C0010A,COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)ccc1O,300.266,3.744,6,3,100.13,2,3,MENIN/MLL,Inactive
C0010B,CC(C)=CCCC1(C)C=Cc2c(ccc3c2[nH]c2cc(O)c(C)cc23)O1,347.458,5.908,2,2,45.25,3,4,MENIN/MLL,Active
C0010C,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,584.673,2.167,4,6,164.38,12,4,MENIN/MLL,Inactive
C0010D,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],354.022,8.565,0,0,0,14,1,MENIN/MLL,Inactive
C0010E,CC(C)=CCCC1(C)C=Cc2c(c(C)cc3c2[nH]c2ccccc23)O1,331.459,6.314,1,1,25.02,3,4,MENIN/MLL,Active
C0010F,C=C(C)[C@H]1CC=C(C)C(=O)C1,150.221,1.756,1,0,17.07,1,1,MENIN/MLL,Inactive
C0010G,Nc1ccc(/C=C/C(=O)c2cccs2)cc1,229.304,2.093,3,1,43.09,3,2,MENIN/MLL,Inactive
C0010I,COc1cc(/C=C2\CC/C(=C\c3cc(OC)c(O)c(OC)c3)C2=O)cc(OC)c1O,412.438,2.512,7,2,94.45,6,3,MENIN/MLL,Inactive
C0010J,COC(=O)c1ccc(CSc2nc(O)c3c(-c4cccs4)csc3n2)o1,404.494,2.757,9,1,85.45,5,4,MENIN/MLL,Inactive
C0010K,Nc1c(S(=O)(=O)[O-])cc(Nc2cccc3ccccc23)c2c1C(=O)c1ccccc1C2=O.[Na+],466.45,4.65,7,2,129.39,3,5,MENIN/MLL,Active
C0010L,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,190.246,1.252,3,1,34.03,0,3,MENIN/MLL,Inactive
T002PQ,O=C(O)[C@H](Cc1ccc2c(c1)OCO2)NC(=O)[C@@H]1CCC(=O)N1Cc1ccccc1,410.426,1.657,5,2,105.17,7,4,Integrins,Active
C0010M,COc1cc2c(cc1OC)C(=O)N(C)CC2,221.256,0.977,3,0,38.77,2,2,MENIN/MLL,Inactive
C0010N,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1701.206,12.399,46,25,777.98,21,11,MENIN/MLL,Inactive
C0010O,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,352.434,2.934,4,1,54.56,1,5,MENIN/MLL,Inactive
C0010P,Oc1ccc(/N=C/c2ccc(-c3cccs3)s2)cc1,285.393,2.659,4,1,32.59,3,3,MENIN/MLL,Inactive
C0010U,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl,517.11,4.861,6,1,52.19,7,5,MENIN/MLL,Inactive
C0010V,COc1ccc(Cl)cc1Nc1nc(-c2cccnc2)cs1,317.801,3.355,5,1,47.04,4,3,MENIN/MLL,Inactive
C0010W,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)s1,384.439,1.102,7,3,138.35,8,2,MENIN/MLL,Inactive
C0010X,Cn1c(=O)c2[nH]c(-c3ccccc3)c(O)c2n(C)c1=O,271.276,4.197,5,2,80.02,1,3,MENIN/MLL,Inactive
C0010Y,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,563.987,1.076,11,5,185.84,4,5,MENIN/MLL,Active
C0010Z,c1ccc2c3c([nH]c2c1)-c1n[nH]cc1CC3,209.252,3.279,1,2,44.47,0,4,MENIN/MLL,Inactive
C00110,Cc1ccc(-c2ccc(CCC(=O)O)n2CC(=O)O)cc1,287.315,2.501,3,2,79.53,6,2,MENIN/MLL,Inactive
C00111,COC(=O)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,370.278,-0.406,9,0,166.72,5,2,MENIN/MLL,Inactive
