DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
T007AI,,836.547,9.739,8,2,93.16,12,7,"BCL-like/BAX,BAK",Active
T007AJ,,294.745,4.93,4,1,39.99,1,4,Bromodomain/Histone,Active
T007AK,,294.745,4.93,4,1,39.99,1,4,Bromodomain/Histone,Inactive
T007AL,,294.745,4.93,4,1,39.99,1,4,Bromodomain/Histone,Inactive
T007AM,,508.554,3.183,8,4,138.24,10,4,Integrins,Active
T007AN,,508.554,3.183,8,4,138.24,10,4,Integrins,Inactive
C1018C,,249.31,2.153,3,1,55.4,4,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C003PG,,341.436,3.374,4,2,53.6,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T007AQ,,491.592,3.286,5,4,148.9,10,2,IL2/IL2R,Inactive
T007AR,,530.433,5.306,6,3,100.55,10,4,Integrins,Active
T007AS,,530.433,5.306,6,3,100.55,10,4,Integrins,Active
C0020G,,337.573,6.411,3,2,32.26,12,1,MENIN/MLL,Active
T007AT,,556.034,4.64,4,3,111.73,8,5,Integrins,Active
C10184,,229.304,3.371,2,2,29.1,2,2,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007AU,,556.034,4.64,4,3,111.73,8,5,Integrins,Active
T007AV,,500.59,6.814,5,1,58.12,6,4,Integrins,Active
T007AW,,588.666,0.707,7,7,238.41,9,2,Integrins,Active
T007AX,,588.666,0.707,7,7,238.41,9,2,Integrins,Inactive
T007AY,,463.517,-3.998,7,6,226.38,14,1,Integrins,Active
T007AZ,,463.517,-3.998,7,6,226.38,14,1,Integrins,Active
T007B0,,402.473,3.776,7,1,135.69,12,1,Tubulin dimer,Inactive
C10185,,229.304,3.371,2,2,29.1,2,2,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007B1,,433.552,2.786,4,3,91.32,8,4,Integrins,Active
T007B2,,433.552,2.786,4,3,91.32,8,4,Integrins,Active
T007B3,,433.552,2.786,4,3,91.32,8,4,Integrins,Active
T007K8,,400.523,-0.346,5,1,76.98,4,4,Integrins,Active
T007B9,,803.451,8.775,10,2,128.13,16,6,"BCL-like/BAX,BAK",Active
T007B4,,945.604,2.838,8,9,295.85,33,2,P53/HDM2,Inactive
T007B5,,730.454,5.241,8,2,151.84,12,4,Integrins,Active
C10186,,229.304,3.371,2,2,29.1,2,2,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007B6,,730.454,5.241,8,2,151.84,12,4,Integrins,Active
T007B7,,586.457,1.308,8,3,151.24,10,4,Integrins,Active
T007B8,,586.457,1.308,8,3,151.24,10,4,Integrins,Active
T007BA,,803.451,8.775,10,2,128.13,16,6,"BCL-like/BAX,BAK",Active
T007BB,,501.262,6.79,2,0,12.47,4,4,P53/HDM2,Inactive
C10188,,251.395,4.752,2,2,29.1,7,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C000GT,,302.953,3.315,2,1,33.12,0,2,MENIN/MLL,Inactive
C1018D,,249.31,2.153,3,1,55.4,4,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007BC,,526.593,4.631,8,2,107.73,10,6,Integrins,Active
T007BD,,526.593,4.631,8,2,107.73,10,6,Integrins,Active
T007BE,,526.593,4.631,8,2,107.73,10,6,Integrins,Active
T007HZ,,340.379,2.61,5,2,84.59,8,3,Integrins,Inactive
T007BF,,526.593,4.631,8,2,107.73,10,6,Integrins,Active
T007C1,,413.434,1.689,5,6,166.63,8,2,Integrins,Active
C10189,,251.395,4.752,2,2,29.1,7,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C1018A,,251.395,4.752,2,2,29.1,7,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007BG,,617.613000000001,-4.122,12,12,314.98,6,3,Integrins,Inactive
T007BH,,617.613000000001,-4.122,12,12,314.98,6,3,Integrins,Inactive
T007BI,,477.565,2.594,7,2,107.89,9,3,Integrins,Active
T007BJ,,477.565,2.594,7,2,107.89,9,3,Integrins,Active
T007BK,,480.59,2.986,8,2,96.81,9,5,Integrins,Active
T007BL,,472.576,7.915,4,1,36.36,6,4,Integrins,Active
T007BM,,569.507,4.72,5,3,129.64,12,3,Integrins,Active
T007BN,,569.507,4.72,5,3,129.64,12,3,Integrins,Active
T007BO,,606.767,6.943,6,0,84.74,13,5,"BCL-like/BAX,BAK",Active
T007BP,,516.624,2.452,8,4,155.31,10,4,Integrins,Active
T007BQ,,516.624,2.452,8,4,155.31,10,4,Integrins,Active
T007BR,,344.317,3.21,2,3,82.19,5,3,Integrins,Active
T007BS,,612.775,4.43,7,3,126.8,8,6,XIAP/SMAC,Active
T007BT,,501.584,-0.67,6,4,166.12,10,3,Integrins,Active
T007BU,,501.584,-0.67,6,4,166.12,10,3,Integrins,Active
T007BV,,426.299,5.344,2,1,57.61,4,4,P53/HDM2,Active
T007BW,,539.711,9.55199999999999,4,0,19.37,6,5,Integrins,Inactive
T007BX,,448.91,3.474,6,0,71.58,4,5,HIF-1a/p300,Inactive
T007BY,,497.555,3.443,5,3,118.63,7,5,Integrins,Active
T007BZ,,425.488,5.421,3,2,86.29,8,4,Cyclophilins,Inactive
T007C0,,425.488,5.421,3,2,86.29,8,4,FKBP1A/FK506,Inactive
C00040,,272.212,1.645,6,4,115.06,0,3,MENIN/MLL,Inactive
T007C2,,413.434,1.689,5,6,166.63,8,2,Integrins,Inactive
T007K9,,400.523,-0.346,5,1,76.98,4,4,Integrins,Active
T007C3,,581.695,2.002,8,4,159.08,13,4,Integrins,Inactive
T007C4,,696.853,4.883,6,8,203.32,16,4,p53/MDMX,Active
T007C5,,696.853,4.883,6,8,203.32,16,4,P53/HDM2,Inactive
T007C6,,615.812,2.838,8,7,172.38,8,3,Integrins,Active
T007C7,,615.812,2.838,8,7,172.38,8,3,Integrins,Active
T007C8,,615.812,2.838,8,7,172.38,8,3,Integrins,Inactive
T007C9,,492.514,-1.592,9,5,210.06,10,3,Integrins,Active
T007CA,,492.514,-1.592,9,5,210.06,10,3,Integrins,Inactive
T007CB,,492.514,-1.592,9,5,210.06,10,3,Integrins,Active
T007CC,,492.514,-1.592,9,5,210.06,10,3,Integrins,Inactive
T007CD,,492.514,-1.592,9,5,210.06,10,3,Integrins,Inactive
C1018F,,249.31,2.153,3,1,55.4,4,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C1018G,,179.219,1.845,2,2,49.33,2,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007CE,,492.514,-1.592,9,5,210.06,10,3,Integrins,Inactive
T007KO,,431.08,4.013,4,2,67.79,4,2,Transthyretin tetramer,Inactive
T007CF,,2178.407,-24.879,63,0,968.14,42,6,Neuropilin-1/VEGF-A,Active
T007CG,,409.53,2.81,4,3,91.32,11,3,Integrins,Active
T007CH,,498.963,3.049,6,0,85.38,5,5,FKBP1A/FK506,Active
T007CI,,479.943,5.807,6,1,84.15,6,5,Integrins,Inactive
T007CJ,,457.534,-0.892,8,5,166.06,10,2,Integrins,Active
T007CK,,457.534,-0.892,8,5,166.06,10,2,Integrins,Active
T007CL,,538.073,3.968,8,2,102.16,10,5,Integrins,Active
T007CM,,538.073,3.968,8,2,102.16,10,5,Integrins,Active
T007CN,,538.073,3.968,8,2,102.16,10,5,Integrins,Active
T007CO,,538.073,3.968,8,2,102.16,10,5,Integrins,Active
T007CP,,647.795,0.71,9,4,176.26,14,3,Integrins,Inactive
T007CQ,,647.795,0.71,9,4,176.26,14,3,Integrins,Active
T007CR,,647.795,0.71,9,4,176.26,14,3,Integrins,Inactive
T007DT,,427.461,0.283,5,6,166.63,8,2,Integrins,Active
T007CS,,647.795,0.71,9,4,176.26,14,3,Integrins,Active
C003PH,,267.328,3.58,3,1,41.82,5,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T007CT,,647.795,0.71,9,4,176.26,14,3,Integrins,Active
T007CU,,346.412,1.088,5,3,120.37,6,2,Integrins,Active
T007CV,,346.412,1.088,5,3,120.37,6,2,Integrins,Active
T007KP,,301.107,2.16,5,4,99.02,5,2,HIF-1a/p300,Inactive
T007CW,,392.455,6.052,3,2,58.2,3,4,Cyclophilins,Active
C1018H,,179.219,1.845,2,2,49.33,2,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007CX,,404.901,5.184,4,2,66.91,5,4,"BCL-like/BAX,BAK",Active
T007CY,,422.919,3.855,5,3,96.26,5,3,Cyclophilins,Inactive
T007CZ,,372.265,2.57,4,1,57.61,3,2,"BCL-like/BAX,BAK",Inactive
T007D0,,584.633,4.763,8,5,163.68,12,4,Integrins,Active
T007D1,,563.702,2.02,8,5,166.06,10,3,Integrins,Active
T007D2,,563.702,2.02,8,5,166.06,10,3,Integrins,Active
T007D3,,463.277,-0.00699999999999901,7,4,144.47,6,3,Integrins,Active
C1018I,,179.219,1.845,2,2,49.33,2,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C1018J,,179.219,1.845,2,2,49.33,2,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007D4,,463.277,-0.00699999999999901,7,4,144.47,6,3,Integrins,Active
T007D5,,628.575,4.931,6,2,133.32,10,3,Integrins,Active
T007D6,,628.575,4.931,6,2,133.32,10,3,Integrins,Active
T007D7,,628.575,4.931,6,2,133.32,10,3,Integrins,Active
T007D8,,439.921,8.073,3,1,40.23,5,5,Neuropilin-1/VEGF-A,Active
T007D9,,474.561,4.116,5,4,120.42,12,3,Integrins,Active
T007DA,,474.561,4.116,5,4,120.42,12,3,Integrins,Active
T007DB,,445.523,-1.25,8,5,166.06,9,2,Integrins,Active
T007DC,,445.523,-1.25,8,5,166.06,9,2,Integrins,Active
T007DD,,489.576,2.714,7,2,107.89,9,4,Integrins,Active
C0053Y,,256.308,4.462,2,0,36.68,2,3,PA/PB1,Inactive
T007DE,,489.576,2.714,7,2,107.89,9,4,Integrins,Active
T007DU,,439.556,2.005,5,3,100.55,10,3,Integrins,Active
T007DF,,523.655,4.728,4,4,124.6,10,3,Integrins,Active
T007DG,,543.3,6.081,3,3,95.5,7,3,Integrins,Active
C1018K,,265.378,2.5,3,1,46.17,4,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C1018L,,265.378,2.5,3,1,46.17,4,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007DH,,543.3,6.081,3,3,95.5,7,3,Integrins,Active
T007DI,,383.379,2.296,4,4,133.34,5,3,Integrins,Active
T007DJ,,383.379,2.296,4,4,133.34,5,3,Integrins,Active
T007DK,,494.617,3.552,5,4,120.42,10,3,Integrins,Active
T007DL,,494.617,3.552,5,4,120.42,10,3,Integrins,Active
T007DM,,516.306,6.98,2,4,48.12,4,3,Cyclophilins,Active
T007DN,,388.836,4.525,6,2,104.01,5,3,Bromodomain/Histone,Active
T007DO,,242.274,3.099,2,1,46.53,5,2,E1/E2,Inactive
T007DP,,494.614,0.655,6,4,144.91,11,3,Integrins,Active
T007DQ,,494.614,0.655,6,4,144.91,11,3,Integrins,Active
T007DR,,427.461,0.283,5,6,166.63,8,2,Integrins,Active
T007DS,,427.461,0.283,5,6,166.63,8,2,Integrins,Active
T007DV,,439.556,2.005,5,3,100.55,10,3,Integrins,Active
T007DW,,585.643,-1.863,7,5,206.3,8,4,Integrins,Active
T007DX,,585.643,-1.863,7,5,206.3,8,4,Integrins,Active
T007DY,,510.586,6.74,6,1,74.22,9,5,HIF-1a/p300,Inactive
T007DZ,,634.685,5.681,7,3,134.63,11,6,"BCL-like/BAX,BAK",Inactive
T007E0,,487.538,-0.459,9,2,144.16,7,4,Integrins,Inactive
T007E1,,487.538,-0.459,9,2,144.16,7,4,Integrins,Inactive
T007E2,,691.977,5.067,7,3,154.88,8,5,Integrins,Active
C1018M,,265.378,2.5,3,1,46.17,4,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C1018N,,265.378,2.5,3,1,46.17,4,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007E3,,542.463,4.111,5,3,100.55,11,4,Integrins,Active
T007E4,,542.463,4.111,5,3,100.55,11,4,Integrins,Active
T007E5,,465.55,2.47,6,2,100.99,7,5,Integrins,Active
T007E6,,465.55,2.47,6,2,100.99,7,5,Integrins,Active
T007E7,,345.359,0.073,4,6,161.16,8,2,Integrins,Active
T007E9,,494.596,1.195,8,4,122.42,11,5,Neuropilin-1/VEGF-A,Active
T007EA,,2286.84,1.343,30,30,784.23,78,7,CD40/CD154,Active
T007EB,,530.433,5.596,4,2,103.36,6,5,Integrins,Inactive
T007EC,,394.519,5.271,4,1,81.46,9,3,ELF3/MED23,Inactive
T007ED,,394.519,5.271,4,1,81.46,9,3,ELF3/MED23,Inactive
T007EE,,600.668,7.708,8,8,179.58,5,6,"BCL-like/BAX,BAK",Active
T007EF,,633.738,5.647,8,1,120.83,15,4,FKBP1A/FK506,Active
T007EG,,536.683,3.739,8,2,107.53,8,5,Integrins,Inactive
T007EH,,308.377,4.421,3,1,42.6,2,4,HIF-1a/p300,Active
C1018O,,195.287,2.2,2,2,29.1,2,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007EI,,356.382,1.865,4,5,137.53,7,2,Integrins,Active
T007EJ,,356.382,1.865,4,5,137.53,7,2,Integrins,Active
T007EK,,528.179,1.569,5,3,121.28,7,3,Integrins,Active
T007EL,,528.179,1.569,5,3,121.28,7,3,Integrins,Active
T007EM,,520.611,3.299,8,2,123.41,9,5,Integrins,Active
T007EO,,578.731,6.999,5,2,115.22,9,4,STAT5 dimer,Active
C1018P,,195.287,2.2,2,2,29.1,2,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C1018Q,,195.287,2.2,2,2,29.1,2,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
C1018R,,195.287,2.2,2,2,29.1,2,1,Cellular tumor antigen p53/Peptidyl-prolyl cis-trans isomerase D,Inactive
T007EP,,1295.52,6.663,17,9,320.26,28,9,XIAP/SMAC,Active
T007EQ,,296.252,2.05,5,1,73.92,4,2,HIF-1a/p300,Inactive
T007ER,,584.811,2.162,9,8,192.61,8,3,Integrins,Active
T007ES,,584.811,2.162,9,8,192.61,8,3,Integrins,Active
T007ET,,584.811,2.162,9,8,192.61,8,3,Integrins,Active
T007EU,,491.591,6.296,5,2,76.38,8,6,Integrins,Active
C1018S,,484.476,3.171,6,0,120.39,4,5,Cellular tumor antigen p53/Replication protein A 70 kDa DNA-binding subunit,Inactive
T007EV,,579.615,-1.252,8,8,256.22,6,3,Integrins,Active
T007EW,,579.615,-1.252,8,8,256.22,6,3,Integrins,Active
T007EX,,579.615,-1.252,8,8,256.22,6,3,Integrins,Active
T007EY,,579.615,-1.252,8,8,256.22,6,3,Integrins,Active
T007EZ,,498.586,3.597,8,2,119.51,9,4,Integrins,Inactive
T007F0,,517.629,6.97,5,2,76.38,9,6,Integrins,Active
T007F1,,399.331,3.289,4,1,54.37,4,2,"BCL-like/BAX,BAK",Active
T007F2,,622.661,-2.346,9,10,282,8,2,Integrins,Active
T007F3,,622.661,-2.346,9,10,282,8,2,Integrins,Active
T007F4,,372.385,0.225,6,5,153.44,5,3,Integrins,Active
T007F5,,372.385,0.225,6,5,153.44,5,3,Integrins,Active
T007F7,,393.487,1.306,4,3,91.32,9,3,Integrins,Active
T007F8,,393.487,1.306,4,3,91.32,9,3,Integrins,Active
C1018T,,375.453,3.943,4,1,71.95,4,4,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007F9,,393.487,1.306,4,3,91.32,9,3,Integrins,Active
T007FA,,539.588,2.374,5,2,124.09,9,5,Integrins,Active
T007FB,,539.588,2.374,5,2,124.09,9,5,Integrins,Active
T007FC,,430.301,2.045,5,2,94.91,6,2,"BCL-like/BAX,BAK",Inactive
T007FD,,497.657000000001,5.329,4,2,100.54,8,4,Integrins,Active
T007FE,,497.657000000001,5.329,4,2,100.54,8,4,Integrins,Active
T007FF,,497.657000000001,5.329,4,2,100.54,8,4,Integrins,Inactive
C000P9,,208.692,1.749,2,1,24.92,1,3,MENIN/MLL,Inactive
T007FG,,632.722,-3.718,10,8,275.71,10,2,Integrins,Inactive
T007FH,,632.722,-3.718,10,8,275.71,10,2,Integrins,Inactive
T007FI,,428.51,2.508,5,2,95.94,8,3,Integrins,Inactive
T007FJ,,428.51,2.508,5,2,95.94,8,3,Integrins,Inactive
P000K4,,242.278,4.499,3,1,58.89,3,3,PB1-5/H3,Active
T007FK,,428.51,2.508,5,2,95.94,8,3,Integrins,Active
T007FL,,428.51,2.508,5,2,95.94,8,3,Integrins,Active
C1018U,,364.426,3.895,4,1,72.2,4,4,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007FM,,520.612,1.858,8,5,174.87,13,3,Integrins,Active
T007FN,,520.612,1.858,8,5,174.87,13,3,Integrins,Active
T007KQ,,283.755,2.393,3,0,38.77,3,2,FKBP1A/FK506,Inactive
T007FO,,423.513,2.653,5,3,100.55,9,4,Integrins,Active
T007FP,,396.472,4.676,6,1,93.01,6,3,Bromodomain/Histone,Inactive
T007FQ,,467.353,3.42,5,4,120.42,11,2,Integrins,Active
T007FR,,467.353,3.42,5,4,120.42,11,2,Integrins,Inactive
T007FS,,389.5,0.256,5,3,103.43,8,2,XIAP/SMAC,Active
T007FT,,478.379,2.392,6,2,116.67,7,3,Integrins,Active
T007FU,,478.379,2.392,6,2,116.67,7,3,Integrins,Active
T007FV,,478.379,2.392,6,2,116.67,7,3,Integrins,Active
T007FW,,481.557,-0.59,8,4,151.13,9,4,Integrins,Active
T007FX,,481.557,-0.59,8,4,151.13,9,4,Integrins,Active
T007FY,,454.31,2.919,4,4,130.75,10,2,Integrins,Active
T007FZ,,454.31,2.919,4,4,130.75,10,2,Integrins,Active
C1018V,,374.465,5.195,3,1,59.06,4,4,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007G0,,604.107,-1.821,10,7,211.39,6,3,Integrins,Active
T007G1,,604.107,-1.821,10,7,211.39,6,3,Integrins,Active
T007G2,,422.485,1.961,5,3,101.98,6,4,Integrins,Active
T007G3,,422.485,1.961,5,3,101.98,6,4,Integrins,Active
T007G4,,357.837,4.743,4,1,55.49,5,3,Bromodomain/Histone,Active
T007G5,,594.646,6.491,8,3,147.51,11,4,"BCL-like/BAX,BAK",Active
T007G6,,594.646,6.491,8,3,147.51,11,4,"BCL-like/BAX,BAK",Active
T007G7,,616.626,8.322,8,8,179.58,5,6,"BCL-like/BAX,BAK",Active
T007G8,,432.521,-1.405,5,4,141.83,9,2,XIAP/SMAC,Active
T007G9,,514.409,3.056,5,3,100.55,9,4,Integrins,Inactive
T007GA,,514.409,3.056,5,3,100.55,9,4,Integrins,Active
T007GB,,514.409,3.056,5,3,100.55,9,4,Integrins,Inactive
T007GC,,514.409,3.056,5,3,100.55,9,4,Integrins,Active
T007GD,,1177.554,9.132,14,6,242.5,28,9,XIAP/SMAC,Active
T007GE,,554.669,2.211,6,2,127.33,9,5,Integrins,Active
T007GF,,512.611,0.965000000000002,8,2,128.2,11,3,Integrins,Active
T007I4,,487.591,7.649,5,0,38.25,5,4,Integrins,Active
T007GG,,512.611,0.965000000000002,8,2,128.2,11,3,Integrins,Active
T007GH,,512.611,0.965000000000002,8,2,128.2,11,3,Integrins,Active
T007GI,,325.324,2.201,3,3,109.13,5,3,Integrins,Inactive
T007GJ,,435.484,1.994,5,4,125.35,8,3,Integrins,Active
T007GK,,435.484,1.994,5,4,125.35,8,3,Integrins,Active
T007GL,,429.477,-2.478,5,5,157.62,8,3,Cyclophilins,Inactive
T007GM,,492.422,5.326,3,2,61.44,3,4,P53/HDM2,Active
T007JC,,359.426,0.912,4,3,98.74,7,3,Integrins,Active
T007GU,,501.388,3.403,5,2,113.01,8,3,Integrins,Active
T007GN,,846.541,9.48,10,2,119.13,16,6,"BCL-like/BAX,BAK",Active
T007GO,,846.541,9.48,10,2,119.13,16,6,"BCL-like/BAX,BAK",Active
T007GP,,497.551,2.969,4,2,107.02,8,5,Integrins,Active
T007GQ,,497.551,2.969,4,2,107.02,8,5,Integrins,Active
T007GR,,399.472,1.606,5,2,101.3,8,3,Integrins,Inactive
T007GS,,303.572,4.536,2,1,29.46,3,2,Transthyretin tetramer,Active
T007GT,,501.388,3.403,5,2,113.01,8,3,Integrins,Active
T007GV,,501.388,3.403,5,2,113.01,8,3,Integrins,Active
T007GW,,459.543,0.94,6,3,117.2,8,4,Integrins,Active
T007GX,,459.543,0.94,6,3,117.2,8,4,Integrins,Active
T007GY,,592.701,-3.482,10,8,272.63,7,1,Integrins,Active
T007GZ,,592.701,-3.482,10,8,272.63,7,1,Integrins,Active
T007H0,,615.254,3.06,7,6,152.15,8,3,Integrins,Active
T007H1,,615.254,3.06,7,6,152.15,8,3,Integrins,Active
T007H2,,684.72,4.331,11,1,181.04,14,5,FKBP1A/FK506,Active
C1018W,,298.367,3.255,3,1,59.06,3,3,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
C1018X,,377.263,4.053,3,1,59.06,3,3,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007H3,,645.757,0.598000000000001,7,6,191.16,13,4,XIAP/SMAC,Active
T007H4,,400.41,2.496,4,5,131.38,7,2,Integrins,Active
T007H5,,400.41,2.496,4,5,131.38,7,2,Integrins,Inactive
T007H6,,422.437,4.683,6,2,110.93,9,3,Integrins,Active
T007HP,,310.419,2.241,3,1,66.48,6,2,FKBP1A/FK506,Inactive
T007H7,,422.437,4.683,6,2,110.93,9,3,Integrins,Active
T007H8,,503.606,0.619,8,6,176.64,5,3,Integrins,Inactive
T007H9,,503.606,0.619,8,6,176.64,5,3,Integrins,Inactive
C1018Y,,380.494,4.55,4,1,59.06,4,4,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007HA,,469.925,5.297,6,2,110.4,6,3,Integrins,Active
T007HB,,469.925,5.297,6,2,110.4,6,3,Integrins,Active
T007HC,,469.925,5.297,6,2,110.4,6,3,Integrins,Active
T007HY,,340.379,2.61,5,2,84.59,8,3,Integrins,Inactive
T007HD,,552.578,5.411,7,2,118.18,8,4,Integrins,Inactive
T007HE,,552.578,5.411,7,2,118.18,8,4,Integrins,Inactive
T007HF,,522.623,3.426,6,3,121.8,9,4,Integrins,Active
T007HG,,522.623,3.426,6,3,121.8,9,4,Integrins,Active
T007HH,,522.623,3.426,6,3,121.8,9,4,Integrins,Active
T007HI,,326.396,3.284,4,2,71.45,8,3,Integrins,Active
T007HJ,,326.396,3.284,4,2,71.45,8,3,Integrins,Inactive
P000LI,,304.737,3.34,5,1,72.68,3,3,Bromodomain/Histone,Active
T007HK,,498.048,4.357,5,0,54.78,7,4,Integrins,Active
T007HL,,595.744,0.485999999999999,9,7,199.95,6,3,Integrins,Active
C0004A,,286.239,3.852,6,4,111.13,1,3,MENIN/MLL,Active
T007HM,,595.744,0.485999999999999,9,7,199.95,6,3,Integrins,Active
C1018Z,,430.554,5.595,4,1,59.06,4,5,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007HN,,533.6,4.786,4,3,107.97,9,4,Integrins,Active
T007HO,,514.965,5.993,5,1,92.91,8,5,P53/HDM2,Active
T007HQ,,523.203,6.516,3,3,95.08,6,4,Integrins,Active
T007HR,,523.203,6.516,3,3,95.08,6,4,Integrins,Active
T007HS,,523.203,6.516,3,3,95.08,6,4,Integrins,Active
C0004B,,297.527,8.243,1,1,29.1,15,0,MENIN/MLL,Inactive
C10190,,426.444,5.058,4,1,68.29,5,4,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007HW,,704.827,6.342,10,2,157.18,14,5,"BCL-like/BAX,BAK",Active
T007HX,,704.827,6.342,10,2,157.18,14,5,"BCL-like/BAX,BAK",Active
T007I0,,340.379,2.61,5,2,84.59,8,3,Integrins,Inactive
T007I1,,340.379,2.61,5,2,84.59,8,3,Integrins,Inactive
T007I2,,340.379,2.61,5,2,84.59,8,3,Integrins,Active
T007I3,,415.495,-0.76,7,7,192.03,9,2,Neuropilin-1/VEGF-A,Active
T007I5,,586.497,5.261,5,2,127.57,8,4,Integrins,Active
T007I6,,586.497,5.261,5,2,127.57,8,4,Integrins,Active
T007I7,,526.352,3.137,7,6,152.15,8,3,Integrins,Active
T007IK,,509.657,4.645,7,2,104.29,11,4,Integrins,Inactive
T007I8,,526.352,3.137,7,6,152.15,8,3,Integrins,Active
T007I9,,353.429,4.315,5,1,63.59,5,4,HIF-1a/p300,Active
T007IA,,295.427,2.451,2,2,61.44,5,2,FKBP1A/FK506,Inactive
C10191,,420.49,4.651,5,1,77.52,6,4,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007IB,,448.479,2.369,5,4,149.72,7,4,Integrins,Active
C0004C,,298.124,-1.785,4,5,144.52,4,1,MENIN/MLL,Inactive
T007IC,,448.479,2.369,5,4,149.72,7,4,Integrins,Active
T007ID,,448.479,2.369,5,4,149.72,7,4,Integrins,Inactive
T007IE,,448.479,2.369,5,4,149.72,7,4,Integrins,Inactive
T007IF,,397.305,6.748,3,0,24.83,4,4,p53/MDMX,Inactive
T007IG,,586.06,3.502,6,3,121.1,8,5,Integrins,Active
C10192,,415.474,4.459,5,1,92.08,5,4,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007IH,,586.06,3.502,6,3,121.1,8,5,Integrins,Active
T007II,,456.542,3.906,4,2,88.52,10,4,Integrins,Active
T007IJ,,456.542,3.906,4,2,88.52,10,4,Integrins,Active
T007IL,,479.629,3.311,4,4,142.49,7,4,IL2/IL2R,Inactive
T007IM,,353.378,-0.134,4,3,116.71,6,3,Integrins,Active
T007IN,,353.378,-0.134,4,3,116.71,6,3,Integrins,Active
C10193,,298.367,3.305,3,1,59.06,3,3,Cyclin-dependent kinases regulatory subunit 1/S-phase kinase-associated protein 2,Active
T007IO,,338.161,1.842,3,3,95.08,5,2,Integrins,Active
T007IP,,489.511,-3.437,8,9,252.9,7,1,Integrins,Active
T007IQ,,489.511,-3.437,8,9,252.9,7,1,Integrins,Active
T007IR,,524.187,6.406,4,2,92.43,6,4,Integrins,Active
T007IS,,524.187,6.406,4,2,92.43,6,4,Integrins,Active
T007IT,,524.187,6.406,4,2,92.43,6,4,Integrins,Active
T007IU,,437.587,5.802,3,1,51.26,6,5,ZIPA/FTSZ,Inactive
T007IV,,394.471,2.882,4,1,75.71,4,4,Cyclophilins,Inactive
T007IW,,449.403,5.116,3,1,49.41,8,3,Integrins,Active
T007IX,,490.343,2.802,6,2,110.52,8,3,Integrins,Active
T007JD,,359.426,0.912,4,3,98.74,7,3,Integrins,Active
T007IY,,490.343,2.802,6,2,110.52,8,3,Integrins,Active
T007IZ,,490.343,2.802,6,2,110.52,8,3,Integrins,Active
T007J0,,490.343,5.604,6,2,110.4,6,3,Integrins,Active
T007J1,,490.343,5.604,6,2,110.4,6,3,Integrins,Active
T007J2,,490.343,5.604,6,2,110.4,6,3,Integrins,Active
T007J3,,376.416,2.837,4,3,92.35,6,3,Cyclophilins,Inactive
T007J4,,547.66,2.092,9,2,124.02,12,4,Integrins,Inactive
