DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
T003PO,N=C(N)NCCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC1=O,812.928,0.390000000000001,11,9,282.44,12,5,Integrins,Active
T003PP,COc1ccc2c(c[n+]([O-])c3ccccc23)c1OC,255.273,3.518,3,0,45.4,2,3,"BCL-like/BAX,BAK",Inactive
T003PQ,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CN(CC(=O)O)C(=O)CN3)cc1,381.392,-1.104,5,5,148.61,5,3,Integrins,Active
T003PR,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CN(CC(=O)O)C(=O)CN3)cc1,381.392,-1.104,5,5,148.61,5,3,Integrins,Active
T003PS,O=C(NC[C@@H](NS(=O)(=O)c1ccccc1)P(=O)(O)O)c1ccc(OCCC2CCNCC2)cc1,511.537,0.865,6,5,154.06,11,3,Integrins,Active
T003PT,O=C(NC[C@@H](NS(=O)(=O)c1ccccc1)P(=O)(O)O)c1ccc(OCCC2CCNCC2)cc1,511.537,0.865,6,5,154.06,11,3,Integrins,Active
T003PU,O=C(NC[C@H](NS(=O)(=O)c1ccccc1)P(=O)(O)O)c1ccc(OCCC2CCNCC2)cc1,511.537,0.865,6,5,154.06,11,3,Integrins,Active
C000BK,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,277.283,4.579,3,3,81.24,2,4,MENIN/MLL,Active
T003PW,CC(=O)N[C@H](C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1)C(C)C,613.718,4.966,9,4,176.61,13,3,"BCL-like/BAX,BAK",Active
T003PX,CC(=O)N[C@H](C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1)C(C)C,613.718,4.966,9,4,176.61,13,3,"BCL-like/BAX,BAK",Inactive
T003PY,COc1ccc(/C=C2\Oc3c(cc(OC)c(OC)c3OC)C2=O)cc1O,358.346,2.618,7,1,83.45,5,3,Tubulin dimer,Inactive
T003PZ,CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)OCCCc1ccccc1,373.493,3.718,4,0,63.68,8,2,FKBP1A/FK506,Active
T003Q0,CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc1ccccc1,373.493,3.718,4,0,63.68,8,2,FKBP1A/FK506,Active
T003Q1,CCN(CC(=O)NCC1OC(OC)C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-])C(=O)CCc1ccccc1,647.635,-4.712,16,1,267.16,15,2,Neuropilin-1/VEGF-A,Inactive
T003Q2,Cc1ccc2nc(Nc3ccc(CC(=O)N4C[C@@H](F)C[C@H]4CO[C@H]4CC[C@H](C(=O)O)CC4)cc3Cl)sc2c1,560.091,4.727,6,2,91.76,8,5,Integrins,Inactive
C000BU,CC1=NCCc2c1[nH]c1cc(O)ccc21,200.241,1.941,2,2,48.38,0,3,MENIN/MLL,Active
T003Q4,CN(C)CCCC(O)(c1ccccc1)c1cccc(CCOc2ccc(-c3ccc(C(=O)O)cc3)cc2)c1,509.646,6.784,4,2,70,12,4,"BCL-like/BAX,BAK",Active
T003Q5,O=C(O)CC(NC(=O)c1ccc(CCC(=O)NC2=NCCCN2)s1)c1cccc2ccccc12,478.574,2.676,6,4,119.89,8,4,Integrins,Inactive
T003Q6,O=C(O)CC(NC(=O)c1ccc(CCC(=O)NC2=NCCCN2)s1)c1cccc2ccccc12,478.574,2.676,6,4,119.89,8,4,Integrins,Inactive
T003Q7,N=C(N)c1ccc(CNCC2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)cc1,451.527,2.595,6,4,131.98,8,4,Integrins,Active
C10132,CCC(C)c1cc(-c2cc3c(CC(C)C)cc(-c4cc5c(C(C)C)cccc5nc4OC)cc3nc2OC)cc2nc(OC)ccc12,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
T003Q8,N=C(N)c1ccc(CNCC2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)cc1,451.527,2.595,6,4,131.98,8,4,Integrins,Active
T003Q9,Cc1ccnc(NCCCC(=O)NCC(=O)NC(CC(=O)O)c2ccc(-c3cccc4ccccc34)cc2)c1,524.621,5,5,4,120.42,12,4,Integrins,Active
T003QA,Cc1ccnc(NCCCC(=O)NCC(=O)NC(CC(=O)O)c2ccc(-c3cccc4ccccc34)cc2)c1,524.621,5,5,4,120.42,12,4,Integrins,Active
T003QB,Cc1ccnc(NCCCC(=O)NCC(=O)NC(CC(=O)O)c2ccc(-c3cccc4ccccc34)cc2)c1,524.621,5,5,4,120.42,12,4,Integrins,Active
T003QC,Cc1ccnc(NCCCC(=O)NCC(=O)NC(CC(=O)O)c2ccc(-c3cccc4ccccc34)cc2)c1,524.621,5,5,4,120.42,12,4,Integrins,Active
T003QD,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/C3CC[C@@H](OCC(=O)Nc4cccc(F)c4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,943.16,4.524,13,3,196.46,10,5,FKBP1A/FK506,Active
T0034R,N=C(N)c1ccc(CCc2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1,351.406,0.587,3,3,107.48,6,3,Integrins,Active
C000A3,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,238.29,2.328,1,2,44.89,1,3,MENIN/MLL,Active
T003QE,c1ccc(CCNc2nc(-c3ccccn3)nnc2-c2ccccc2)cc1,353.429,4.036,5,1,63.59,6,4,HIF-1a/p300,Active
T003QF,CC(C)C[C@@H]1NC(=O)C[S+]([O-])C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,618.67,-4.633,9,9,307.56,9,1,Integrins,Active
T003QG,CC(C)C[C@@H]1NC(=O)C[S+]([O-])C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O,618.67,-4.633,9,9,307.56,9,1,Integrins,Active
T003QH,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(N)=O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,579.59,5.148,4,1,97.54,8,4,P53/HDM2,Active
T003QI,O=C1c2ccccc2C(OCC2(CO)CC2)(c2ccc(Cl)cc2)N1Cc1ccc(S(=O)(=O)C(F)(F)F)cc1,565.997,5.726,5,1,83.91,8,5,P53/HDM2,Inactive
C10133,CCC(C)c1cc(-c2cc3c(CC(C)C)cc(-c4cc5c(C(C)C)cccc5nc4OC)cc3nc2OC)cc2nc(OC)ccc12,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
T003QJ,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3C)C(=O)O)cc2)n1,451.498,2.206,5,3,100.55,10,3,Integrins,Active
T003QK,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3C)C(=O)O)cc2)n1,451.498,2.206,5,3,100.55,10,3,Integrins,Active
T003QM,COc1ccc([N+](=O)[O-])cc1C(=O)Nc1ccc(C[C@H](NC(=O)C2CCC(=O)N2Cc2ccccc2)C(=O)O)cc1,560.563,2.946,7,3,168.18,11,4,Integrins,Active
C003GR,NNCCc1ccccc1.O=S(=O)(O)O,234.277,-0.686,4,4,112.65,3,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
T003QN,COc1ccc([N+](=O)[O-])cc1C(=O)Nc1ccc(C[C@H](NC(=O)C2CCC(=O)N2Cc2ccccc2)C(=O)O)cc1,560.563,2.946,7,3,168.18,11,4,Integrins,Active
T003QO,COc1ccccc1C(=O)Nc1cc(Br)c(O)c(Br)c1,401.054,4.098,3,2,58.56,3,2,Transthyretin tetramer,Inactive
T0034S,N=C(N)c1ccc(CCc2ccc3c(c2)CCN(CC(=O)O)C3=O)cc1,351.406,0.587,3,3,107.48,6,3,Integrins,Active
T003QP,NCCCCC(CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc(Br)cc1)N(CC(CCC(=O)O)NC=O)C(=O)NCCCC1(CCCNC(=O)N(CC(CCC(=O)O)NC(=O)[C@@H]2CCCN2)C(CCCCN)CN(C(=O)NCCc2ccc(Br)cc2)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc2ccc(Br)cc2)CCCCC1,2172.947,8.457,17,17,551.69,68,6,P53/HDM2,Active
T003QQ,CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OC/C=C/c1cc(OC)ccc1OC,417.502,3.276,6,0,82.14,9,2,FKBP1A/FK506,Active
T003QR,CCCCOC(=O)N[C@@H](CNC(=O)C1CCC2(CC1)CCN(c1ccncc1)CC2)C(=O)O,460.575,0.993000000000001,6,3,120.86,9,3,Integrins,Active
T003QS,CCCCOC(=O)N[C@@H](CNC(=O)C1CCC2(CC1)CCN(c1ccncc1)CC2)C(=O)O,460.575,0.993000000000001,6,3,120.86,9,3,Integrins,Active
T003QT,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)NC1CCCNC1,349.456,2.251,5,2,84.23,4,3,Bromodomain/Histone,Inactive
C10134,CCC(C)c1cc(-c2cc3c(CC(C)C)cc(-c4cc5c(C(C)C)cccc5nc4OC)cc3nc2OC)cc2nc(OC)ccc12,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
T003RQ,O=C(NCCc1ccccc1)Oc1ccc(C[C@H](NC(=O)c2ccccc2Cl)C(=O)O)cc1,466.921,4.695,4,3,104.73,9,3,Integrins,Active
T003QX,COC1(Cc2ccccc2Br)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,810.837,8.949,10,2,134.12,16,5,"BCL-like/BAX,BAK",Active
T003QY,COC1(Cc2ccccc2Br)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,810.837,8.949,10,2,134.12,16,5,"BCL-like/BAX,BAK",Active
T003QZ,Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n1CC1CC1,567.391,7.373,4,2,88.4,8,4,Integrins,Active
T003R0,Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n1CC1CC1,567.391,7.373,4,2,88.4,8,4,Integrins,Active
T003R1,Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n1CC1CC1,567.391,7.373,4,2,88.4,8,4,Integrins,Active
T003R2,COc1ccc2ccc(=O)oc2c1CC=C(C)C,244.29,4.233,3,0,39.44,3,2,CRM1/Rev,Active
T003R3,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccccc3)CCN(C(C)(C)C)CC2)C(=O)O)cc1,578.731,4.965,6,2,113.01,9,4,Integrins,Active
T003R4,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccccc3)CCN(C(C)(C)C)CC2)C(=O)O)cc1,578.731,4.965,6,2,113.01,9,4,Integrins,Active
T003R5,COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3ccccc3)CCN(C(C)(C)C)CC2)C(=O)O)cc1,578.731,4.965,6,2,113.01,9,4,Integrins,Active
T003R6,CCN(CC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3C[C@H]2CO)c(C)c1Br,525.447,3.894,5,1,78.67,6,4,"BCL-like/BAX,BAK",Inactive
T003R7,Cc1cn(C[C@H](NC(=O)OCc2ccccc2)C(=O)O)c(=O)nc1NCCC(=O)Nc1nc2ccccc2[nH]1,533.545,3.99,9,5,180.33,11,4,Integrins,Active
T003R8,N=C(N)c1ccc2[nH]c(C(=O)NCc3ccc(CCC(=O)O)cc3)cc2c1,364.405,2.509,3,5,132.06,7,3,Integrins,Active
T003R9,N=C(N)c1ccc2[nH]c(C(=O)NCc3ccc(CCC(=O)O)cc3)cc2c1,364.405,2.509,3,5,132.06,7,3,Integrins,Active
T003RA,COC(=O)CCCC#Cc1ccc(C[C@H](NC(=O)c2ccc(S(N)(=O)=O)cc2)C(=O)O)cc1,472.519,0.219,6,3,152.86,9,2,Integrins,Active
C003GS,Oc1c(Cl)cc(Cl)c2cccnc12,214.051,2.963,2,1,33.12,0,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T003RR,O=C(NCCc1ccccc1)Oc1ccc(C[C@H](NC(=O)c2ccccc2Cl)C(=O)O)cc1,466.921,4.695,4,3,104.73,9,3,Integrins,Active
T003RC,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,646.655,-5.319,10,12,339.53,21,0,Integrins,Active
T003RD,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,646.655,-5.319,10,12,339.53,21,0,Integrins,Inactive
T003RE,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,646.655,-5.319,10,12,339.53,21,0,Integrins,Inactive
T003RF,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3cncn3C)CCCNC2)C(=O)O)cc1,556.641,2.882,9,3,148.85,10,4,Integrins,Active
T003RG,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3cncn3C)CCCNC2)C(=O)O)cc1,556.641,2.882,9,3,148.85,10,4,Integrins,Active
T003RH,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)C2(S(=O)(=O)c3cncn3C)CCCNC2)C(=O)O)cc1,556.641,2.882,9,3,148.85,10,4,Integrins,Active
C003JF,COc1ccc(C(C)=O)cc1COc1ccc(Cl)c(C)c1,304.773,4.287,3,0,35.53,5,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T003RI,NCCCC[C@H](N)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCCCCC(=O)N[C@@H](CCCCNC(=O)CCCC[C@H]1SC[C@H]2NC(=O)N[C@H]21)C(=O)NCCCCCC(=O)NCCCC[C@@H]1CNC(=O)C[C@H](CCCCNC(=O)CCCCCNC(=O)[C@H](CCCCNC(=O)CCCC[C@H]2SC[C@H]3NC(=O)N[C@H]32)NC(=O)CCCCCNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H](N)CCCCN)NC[C@H](CCCCNC(=O)CCCCCNC(=O)[C@H](CCCCNC(=O)CCCC[C@H]2SC[C@H]3NC(=O)N[C@H]32)NC(=O)CCCCCNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H](N)CCCCN)NC(=O)C1,3689.74799999999,3.73099999999999,45,45,1169.52,132,13,CD40/CD154,Active
T003RJ,O=C(O)C[C@H](NC(=O)C1CCCn2c(/C=C/C3CCNCC3)nnc21)c1cnc2ccccc2c1,474.565,3.77,7,3,122.03,7,5,Integrins,Active
T003RK,O=C(O)C[C@H](NC(=O)C1CCCn2c(/C=C/C3CCNCC3)nnc21)c1cnc2ccccc2c1,474.565,3.77,7,3,122.03,7,5,Integrins,Active
T003RL,NCCCOc1ccc(C[C@H](NS(=O)(=O)c2cccc(C(F)(F)F)c2)C(=O)O)cc1N,461.462,-0.336999999999999,6,4,144.74,10,2,Integrins,Active
T003RM,NCCCOc1ccc(C[C@H](NS(=O)(=O)c2cccc(C(F)(F)F)c2)C(=O)O)cc1N,461.462,-0.336999999999999,6,4,144.74,10,2,Integrins,Active
T003RN,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)CCCNC1=O,470.573,-2.102,8,6,170.85,5,2,Integrins,Active
C000BV,CCCCCCn1c(N)c(C#N)c2ccc([N+](=O)[O-])cc2c1=O,314.345,4.733,6,1,114.95,6,2,MENIN/MLL,Inactive
T003RS,CC(C)(C)C1=NN(c2ccc(Cl)cc2)C(c2ccc3ccccc3c2)C1,362.904,6.51,2,0,15.6,2,4,p53/MDMX,Active
T003RT,O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,481.002,4.32,7,1,76.18,7,5,Integrins,Active
T003RU,O=c1c(/C=N/Cc2ccco2)c(CSc2ccc(Cl)cc2)[nH]n1-c1nc2ccccc2s1,481.002,4.32,7,1,76.18,7,5,Integrins,Active
T003RV,COc1c(C(C)n2cnc3ncccc32)ccc2c1C=CC(C)(C)O2,335.407,4.089,5,0,49.17,3,4,HIF-1a/p300,Inactive
T003RW,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@@H](CC1CCCCC1)N=C(N)N,531.657,4.864,5,4,148.9,10,3,IL2/IL2R,Inactive
T003RX,N=C(N)Nc1cccc(C(=O)Nc2cccc(SC(CC(=O)O)c3cccnc3)c2)c1,435.509,2.699,5,5,141.19,8,3,Integrins,Active
T003RZ,O=C(O)CC(CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1ccc2ccccc2c1,485.628,4.816,4,2,82.53,8,5,Integrins,Inactive
T003S9,COCCCNc1nc(-c2ccc(Sc3ccccc3C(C)C)c(C(F)(F)F)c2)cs1,466.594,6.986,5,1,34.15,9,3,Integrins,Inactive
T003S0,O=C(O)CC(CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1ccc2ccccc2c1,485.628,4.816,4,2,82.53,8,5,Integrins,Inactive
T003S1,CCc1ccccc1Sc1ccc(/C=C/C(=O)N2CCN(C(C)=O)CC2)cc1[N+](=O)[O-],439.537,4.05,5,0,83.76,6,3,Integrins,Active
T003S2,N=C(N)c1ccc2oc(C(=O)NCCCCCCCC(=O)O)cc2c1,345.399,2.845,4,4,129.41,10,2,Integrins,Active
T003S3,N=C(N)c1ccc2oc(C(=O)NCCCCCCCC(=O)O)cc2c1,345.399,2.845,4,4,129.41,10,2,Integrins,Active
T003S4,CC(C)c1ccc(CN2CCN(C(=O)CC34CC5CC(CC(O)(C5)C3)C4)CC2)cc1,410.602,4.581,3,1,43.78,5,6,RAC1/TIAM1,Active
T003S5,CC1CCC(C[C@H](NC(=O)[C@@H]2CCC(=O)N2Cc2ccccc2)C(=O)O)CC1,386.492,4.033,3,2,86.71,7,3,Integrins,Inactive
T003S6,CC1CCC(C[C@H](NC(=O)[C@@H]2CCC(=O)N2Cc2ccccc2)C(=O)O)CC1,386.492,4.033,3,2,86.71,7,3,Integrins,Inactive
T003S8,COCCOCCN1C(=O)[C@@H](c2ccc(Cl)cc2)N([C@@H](C)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21,653.344,6.17,4,0,59.08,9,4,P53/HDM2,Inactive
T003SA,O=C(CCc1ccc(C(=O)NC[C@H](NC(=O)OCC23CC4CC(CC(C4)C2)C3)C(=O)O)s1)NC1=NCCCN1,559.689,2.897,8,5,158.22,10,6,Integrins,Active
T003SB,O=C(CCc1ccc(C(=O)NC[C@H](NC(=O)OCC23CC4CC(CC(C4)C2)C3)C(=O)O)s1)NC1=NCCCN1,559.689,2.897,8,5,158.22,10,6,Integrins,Active
T003SC,N#Cc1ccccc1OCC(=O)N/N=C/c1cc(Br)ccc1OC(=O)c1ccccc1,478.302,5.699,6,1,100.78,7,3,Integrins,Inactive
T003SD,Clc1nnc(NCCc2c[nH]cn2)c2cc3ccccc3cc12,323.787,3.689,4,2,66.49,4,4,SOD1 dimer,Inactive
T003SE,CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,640.228,7.027,5,1,87.54,12,5,"BCL-like/BAX,BAK",Active
T003SK,O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2ccc(OCCOc3ccc(/C=C4\SC(=S)N([C@@H](Cc5ccccc5)C(=O)O)C4=O)cc3)cc2)SC1=S,796.97,6.054,10,2,133.68,15,6,"BCL-like/BAX,BAK",Active
T003SL,Cc1c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n(C)c(=O)n1C,490.343,5.482,6,2,110.4,6,3,Integrins,Active
T003SM,Cc1c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n(C)c(=O)n1C,490.343,5.482,6,2,110.4,6,3,Integrins,Active
T003SN,Cc1c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n(C)c(=O)n1C,490.343,5.482,6,2,110.4,6,3,Integrins,Active
T003SO,O=C(OC(CCCc1ccccc1)CCCc1ccccc1)[C@@H]1CCCCN1C(=O)N[C@@H](COP(=O)(O)O)Cc1ccccc1,636.726,5.756,5,3,125.4,16,4,FKBP1A/FK506,Inactive
T003SP,O=C(C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1)OCCC1CCCCC1,526.722,3.745,6,2,100.63,11,4,Integrins,Active
T003SQ,O=C(C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1)OCCC1CCCCC1,526.722,3.745,6,2,100.63,11,4,Integrins,Active
T003SR,O=C(Nc1ccc(C2CCCCC2)cc1)c1nc(-c2ccccc2)oc1Cc1ccc(OP(=O)(O)O)cc1,532.533,5.804,5,3,121.89,8,5,STAT3 dimer,Inactive
T003SS,C[C@@]1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)ccnc3Cl)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,674.39,2.484,6,3,145.77,9,4,Integrins,Active
T003ST,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(S(=O)(=O)c2cccc3ccccc23)CCCC1,527.642,5.879,4,2,100.54,8,5,Integrins,Active
T003SU,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(S(=O)(=O)c2cccc3ccccc23)CCCC1,527.642,5.879,4,2,100.54,8,5,Integrins,Active
T003SV,O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(S(=O)(=O)c2cccc3ccccc23)CCCC1,527.642,5.879,4,2,100.54,8,5,Integrins,Inactive
T003SW,N=C(N)NCC1CCC(C(=O)NCC(=O)N2CCN(CCc3ccccc3)C(=O)[C@@H]2CC(=O)O)CC1,500.6,0.4,5,5,168.92,10,3,Integrins,Active
T003SX,N=C(N)NCC1CCC(C(=O)NCC(=O)N2CCN(CCc3ccccc3)C(=O)[C@@H]2CC(=O)O)CC1,500.6,0.4,5,5,168.92,10,3,Integrins,Active
T002H6,CS(=O)(=O)CCCC1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CCCC1,569.507,4.931,5,3,129.64,11,3,Integrins,Active
T003SZ,COCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,507.33,-0.363,8,4,153.7,9,3,Integrins,Active
T003T0,COCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,507.33,-0.363,8,4,153.7,9,3,Integrins,Active
T003T1,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)NC(CC(=O)O)C(=O)N(CCc2ccccc2)C3)cc1,485.544,3.62,5,5,148.61,8,4,Integrins,Active
T003T2,N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)NC(CC(=O)O)C(=O)N(CCc2ccccc2)C3)cc1,485.544,3.62,5,5,148.61,8,4,Integrins,Active
T003T3,COc1cc(CCl)ccc1Oc1ccccc1,248.709,3.613,2,0,18.46,4,2,Transthyretin tetramer,Active
C10135,CCC(C)c1cc(-c2cc3c(CC(C)C)cc(-c4cc5c(C(C)C)cccc5nc4OC)cc3nc2OC)cc2nc(OC)ccc12,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
C10136,CCOc1nc2ccccc2cc1-c1cc(C(C)C)c2cc(-c3cc(C(C)C)c4ccc(OC)nc4c3)c(OC)nc2c1,571.721,11.373,6,0,66.36,8,6,"BCL-like/BAX,BAK",Inactive
T003T4,O=C(O)CC1c2ccccc2C(=O)N(CC(=O)NCCCNc2ccccn2)c2ccccc21,458.518,2.663,5,3,111.63,9,4,Integrins,Active
T003T5,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2cnccn2)C(=O)O)cc1,476.533,1.313,7,2,113.88,9,4,Integrins,Active
T005GF,COc1cc(/C=C/C(=O)O)ccc1NC(=O)c1cccc(NC(=N)N)c1,354.366,2.156,4,5,137.53,6,2,Integrins,Active
T003T6,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2cnccn2)C(=O)O)cc1,476.533,1.313,7,2,113.88,9,4,Integrins,Active
T003T7,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2cnccn2)C(=O)O)cc1,476.533,1.313,7,2,113.88,9,4,Integrins,Active
T003T8,CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccccc3Cl)c([N+](=O)[O-])c2)CC1,445.928,3.982,5,0,83.76,5,3,Integrins,Active
T003T9,NC(=O)[C@@H]1CCCN1C(=O)[C@H]1CCCN1C=O,239.275,-1.198,3,1,83.71,3,2,P53/HDM2,Active
T003TA,Cc1cc(C)c(S(=O)(=O)N[C@@H](Cc2ccc(-c3cccc(NC(=O)NCC(F)(F)C(F)(F)F)c3)cc2)C(=O)O)c(C)c1,613.605,6.253,4,4,124.6,10,3,Integrins,Active
T003TB,COc1ccc2c(c1)CCN1C(=O)C3CCCC(C21)N3S(=O)(=O)Nc1cc(F)c(F)cc1F,481.496,2.994,4,1,78.95,4,5,FKBP1A/FK506,Active
T003TC,N=C(N)c1ccc(N2CCC3(CCC(C(=O)NCCC(=O)O)CC3)CC2)cc1,386.496,3.055,4,4,119.51,6,3,Integrins,Active
T003TD,N=C(N)c1ccc(N2CCC3(CCC(C(=O)NCCC(=O)O)CC3)CC2)cc1,386.496,3.055,4,4,119.51,6,3,Integrins,Active
