DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
T007SO,,464.522,3.065,8,2,107.73,9,5,Integrins,Active
T007SP,,464.522,3.065,8,2,107.73,9,5,Integrins,Active
T007SQ,,464.522,3.065,8,2,107.73,9,5,Integrins,Active
T007SR,,464.522,3.065,8,2,107.73,9,5,Integrins,Active
T007SS,,577.528,4.637,5,3,82.7,6,5,"BCL-like/BAX,BAK",Inactive
T007ST,,577.528,4.637,5,3,82.7,6,5,"BCL-like/BAX,BAK",Inactive
T007SU,,577.528,4.637,5,3,82.7,6,5,P53/HDM2,Active
T007SV,,577.528,4.637,5,3,82.7,6,5,P53/HDM2,Active
T007SW,,562.663,4.841,7,3,115.35,12,4,Integrins,Active
T007SX,,562.663,4.841,7,3,115.35,12,4,Integrins,Active
C1019T,,463.89,2.874,7,2,106.17,4,3,Glucokinase/Glucokinase regulatory protein,Active
T007SY,,562.663,4.841,7,3,115.35,12,4,Integrins,Active
T007T5,,453.568,1.514,8,2,114.03,10,5,Integrins,Active
T007SZ,,761.967,8.066,11,2,143.35,17,5,"BCL-like/BAX,BAK",Active
T007T0,,761.967,8.066,11,2,143.35,17,5,"BCL-like/BAX,BAK",Active
T007T1,,544.632,3.287,5,4,142.7,10,3,Integrins,Active
T007T2,,544.632,3.287,5,4,142.7,10,3,Integrins,Active
C1019U,,463.89,2.874,7,2,106.17,4,3,Glucokinase/Glucokinase regulatory protein,Active
T007T3,,488.628,6.935,5,1,67.87,9,6,HIF-1a/p300,Active
T007T4,,453.568,1.514,8,2,114.03,10,5,Integrins,Active
C0004S,,345.395,2.582,6,1,58.18,8,3,MENIN/MLL,Inactive
T007T6,,453.568,1.514,8,2,114.03,10,5,Integrins,Active
T007T7,,453.568,1.514,8,2,114.03,10,5,Integrins,Active
T007T8,,580.921,4.351,5,2,99.6,7,4,Integrins,Inactive
T007T9,,372.469,1.17,4,3,104.53,6,3,XIAP/SMAC,Inactive
T007TA,,474.558,0.99,8,3,123.8,10,4,Neuropilin-1/VEGF-A,Active
T007TB,,452.489,4.185,8,1,144.92,11,2,Tubulin dimer,Inactive
T007TC,,256.301,3.668,2,1,46.53,6,2,E1/E2,Inactive
T007TD,,507.572,2.611,7,5,148.99,9,4,Integrins,Active
T007TE,,507.572,2.611,7,5,148.99,9,4,Integrins,Active
T007TF,,559.627,5.012,9,4,154.47,10,5,Integrins,Active
T007TG,,592.589,3.303,6,5,177.85,13,3,STAT3 dimer,Inactive
T007TH,,493.457,-1.213,8,5,185.42,15,2,Integrins,Active
C1019V,,463.89,2.874,7,2,106.17,4,3,Glucokinase/Glucokinase regulatory protein,Active
T007TI,,493.457,-1.213,8,5,185.42,15,2,Integrins,Active
T007TJ,,529.681,6.004,5,2,79.9,9,7,HIF-1a/p300,Active
T007TK,,491.418,2.66,5,2,103.78,7,3,Integrins,Active
T007TL,,491.418,2.66,5,2,103.78,7,3,Integrins,Inactive
T007TM,,491.418,2.66,5,2,103.78,7,3,Integrins,Inactive
C000B6,,323.396,2.894,3,1,46.5,2,4,MENIN/MLL,Inactive
T007TN,,2576.701,-12.959,55,25,1116.32,71,11,XIAP/SMAC,Inactive
T007TO,,424.585,5.477,3,1,58.64,7,6,FKBP1A/FK506,Active
T007TP,,580.642,2.547,10,4,161.9,10,4,Integrins,Active
T007TR,,386.452,0.728,4,3,127.79,6,3,Integrins,Active
T007TU,,442.512,0.660000000000001,6,3,120.11,8,3,Integrins,Active
T007TV,,442.512,0.660000000000001,6,3,120.11,8,3,Integrins,Active
T007TW,,442.512,0.660000000000001,6,3,120.11,8,3,Integrins,Active
T007TX,,471.557,4.945,6,2,85.61,9,5,Integrins,Active
T007TY,,378.432,2.986,5,4,102.82,6,3,Integrins,Active
T007TZ,,378.432,2.986,5,4,102.82,6,3,Integrins,Active
T007U0,,262.261,2.256,5,1,64.99,3,2,"BCL-like/BAX,BAK",Inactive
T007U1,,505.807,4.11,4,2,103.78,7,3,Integrins,Active
T007U2,,505.807,4.11,4,2,103.78,7,3,Integrins,Active
T007U3,,492.576,3.879,5,4,133.56,11,3,Integrins,Active
T007U4,,492.576,3.879,5,4,133.56,11,3,Integrins,Active
T007U5,,776.021,3.562,11,2,158.13,6,4,FKBP1A/FK506,Active
T007U6,,415.494,1.276,5,2,106.08,4,4,Integrins,Active
T007U7,,415.494,1.276,5,2,106.08,4,4,Integrins,Active
T007U8,,383.452,0.599,6,3,117.1,9,3,Integrins,Active
T007UB,,516.377,7.3,4,1,72.47,6,4,"BCL-like/BAX,BAK",Active
T007UC,,589.653,4.597,10,4,163.7,12,5,Integrins,Active
T007UD,,387.524,3.181,4,1,73.74,8,3,Integrins,Active
T007UE,,387.524,3.181,4,1,73.74,8,3,Integrins,Active
T007UF,,528.635,1.891,8,4,143.44,9,4,Integrins,Active
T007UG,,528.635,1.891,8,4,143.44,9,4,Integrins,Active
T007V4,,345.443,1.685,4,1,73.74,5,3,Integrins,Active
T007UH,,562.664,2.299,7,4,163.37,13,2,Integrins,Inactive
T007UI,,562.664,2.299,7,4,163.37,13,2,Integrins,Inactive
T007UJ,,559.328,1.968,7,4,144.47,9,3,Integrins,Active
T007UK,,559.328,1.968,7,4,144.47,9,3,Integrins,Active
T007UL,,408.609,8.545,0,0,0.0,4,4,Tubulin dimer,Inactive
T007UM,,449.551,2.813,5,2,91.76,8,5,Integrins,Active
T007UN,,449.551,2.813,5,2,91.76,8,5,Integrins,Active
T007UO,,387.439,4.867,5,2,76.38,8,4,Integrins,Inactive
T007UQ,,422.422,4.591,8,2,130.86,6,4,"BCL-like/BAX,BAK",Active
T007UR,,305.297,3.394,5,1,105.68,1,4,"BCL-like/BAX,BAK",Active
T007US,,305.297,3.394,5,1,105.68,1,4,"BCL-like/BAX,BAK",Active
T007UT,,417.896,6.318,5,1,58.69,6,4,Neuropilin-1/VEGF-A,Inactive
T007UU,,594.65,-0.122,8,6,207.92,12,4,Integrins,Inactive
C1019W,,467.494,3.043,7,2,106.17,4,3,Glucokinase/Glucokinase regulatory protein,Active
T007UV,,594.65,-0.122,8,6,207.92,12,4,Integrins,Active
T007UW,,1147.965,3.503,10,9,338.99,34,3,P53/HDM2,Inactive
T007UY,,588.661,3.9,6,5,155.09,12,4,Integrins,Active
T007UZ,,588.661,3.9,6,5,155.09,12,4,Integrins,Active
T007V0,,375.534,3.755,4,0,54.45,8,2,FKBP1A/FK506,Active
T007V1,,333.391,3.432,3,4,73.39,5,3,HIF-1a/p300,Inactive
T007V2,,282.365,1.57,3,1,66.48,4,2,FKBP1A/FK506,Inactive
T007V3,,345.443,1.685,4,1,73.74,5,3,Integrins,Active
T007V5,,543.469,4.703,5,2,113.01,8,3,Integrins,Active
T007V6,,543.469,4.703,5,2,113.01,8,3,Integrins,Active
T007V7,,492.551,3.143,6,3,112.11,9,4,Integrins,Inactive
T007V8,,492.551,3.143,6,3,112.11,9,4,Integrins,Inactive
T007V9,,471.434,6.839,4,1,41.99,5,4,Integrins,Inactive
T007VA,,470.599,2.327,7,3,108.36,6,4,XIAP/SMAC,Active
T007VB,,445.554,7.892,4,0,29.02,6,3,Integrins,Active
I000Q4,,259.269,0.543,4,4,112.9,3,2,LEDGF/IN,Active
T007VC,,510.55,2.862,5,3,139.6,9,4,Integrins,Active
T007VD,,510.55,2.862,5,3,139.6,9,4,Integrins,Active
T007VE,,558.661,2.38,9,5,161.46,10,4,Integrins,Active
T007VF,,558.661,2.38,9,5,161.46,10,4,Integrins,Active
T007VG,,475.549,1.809,6,4,133.31,10,4,Integrins,Active
T007VH,,480.536,3.685,5,1,92.87,7,5,Integrins,Active
T007VI,,480.536,3.685,5,1,92.87,7,5,Integrins,Active
T007VJ,,574.639,0.994,7,8,247.2,9,2,Integrins,Active
T007VK,,574.639,0.994,7,8,247.2,9,2,Integrins,Inactive
T007VL,,574.639,0.994,7,8,247.2,9,2,Integrins,Inactive
T007VM,,574.639,0.994,7,8,247.2,9,2,Integrins,Inactive
T007VN,,574.639,0.994,7,8,247.2,9,2,Integrins,Active
C1019X,,467.494,3.043,7,2,106.17,4,3,Glucokinase/Glucokinase regulatory protein,Active
C1019Y,,463.89,2.568,7,2,106.17,4,3,Glucokinase/Glucokinase regulatory protein,Active
T007VO,,574.639,0.994,7,8,247.2,9,2,Integrins,Active
T007VP,,574.639,0.994,7,8,247.2,9,2,Integrins,Active
C00053,,270.24,1.485,5,3,94.83,1,3,MENIN/MLL,Active
T007VQ,,515.245,6.317,2,0,29.54,4,4,P53/HDM2,Inactive
T007VR,,561.771,4.016,5,3,107.77,9,4,XIAP/SMAC,Active
T007VS,,530.046,2.859,6,0,79.39,5,4,Integrins,Active
T007VT,,372.49,2.951,3,1,66.48,6,3,FKBP1A/FK506,Inactive
C001NG,,129.159,0.0499999999999999,2,2,63.32,4,0,MENIN/MLL,Inactive
T007VU,,358.463,2.959,3,1,66.48,5,3,FKBP1A/FK506,Active
T007VV,,402.447,2.806,7,0,87.07,2,3,P53/HDM2,Inactive
T007VW,,539.412,3.879,6,3,123.19,12,3,Integrins,Active
T007VX,,540.378,4.565,5,2,101.29,7,4,Integrins,Active
T007VY,,540.378,4.565,5,2,101.29,7,4,Integrins,Active
T007VZ,,540.378,4.565,5,2,101.29,7,4,Integrins,Active
T007W0,,1264.591,8.295,14,7,275.36,26,11,XIAP/SMAC,Active
T007W1,,647.781,-2.055,10,7,272.71,8,1,Integrins,Inactive
T007W2,,647.781,-2.055,10,7,272.71,8,1,Integrins,Inactive
T007W3,,503.379,3.759,4,2,103.78,7,3,Integrins,Active
C00054,,108.144,1.118,2,1,38.91,0,1,MENIN/MLL,Inactive
T007W4,,503.379,3.759,4,2,103.78,7,3,Integrins,Active
T007W5,,503.379,3.759,4,2,103.78,7,3,Integrins,Inactive
T007W6,,412.924,6.708,3,1,46.5,4,5,HIF-1a/p300,Active
C1019Z,,426.42,2.689,7,2,111.1,4,3,Glucokinase/Glucokinase regulatory protein,Inactive
T007W7,,540.36,1.986,9,8,192.61,8,3,Integrins,Active
T007W8,,540.36,1.986,9,8,192.61,8,3,Integrins,Active
T007W9,,540.36,1.986,9,8,192.61,8,3,Integrins,Active
T007WA,,560.654,2.245,8,5,165.14,4,4,Integrins,Active
T007WB,,560.654,2.245,8,5,165.14,4,4,Integrins,Active
T007WC,,502.398,3.423,5,3,100.55,12,3,Integrins,Active
T007WD,,502.398,3.423,5,3,100.55,12,3,Integrins,Active
T007WE,,503.563,1.723,9,4,151.13,10,5,Integrins,Inactive
T007WF,,503.563,1.723,9,4,151.13,10,5,Integrins,Inactive
T007WG,,2139.41,-23.191,60,0,937.43,42,5,Neuropilin-1/VEGF-A,Active
C005DO,,257.245,2.031,5,2,75.6,2,3,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain),Inactive
T007WH,,516.556,-5.293,8,9,281.42,17,0,Integrins,Active
T007WI,,516.556,-5.293,8,9,281.42,17,0,Integrins,Active
T007WJ,,487.547,6.487,5,1,54.46,6,4,Integrins,Active
T007WK,,699.741,7.392,5,1,104.64,10,5,P53/HDM2,Active
T007WL,,436.49,4.707,7,1,135.69,10,2,Tubulin dimer,Inactive
T007WM,,450.922,4.605,4,1,76.71,7,5,P53/HDM2,Inactive
T007WN,,463.578,2.761,5,2,91.76,7,5,Integrins,Active
T007WO,,476.53,-0.542000000000001,7,2,136.56,11,2,Integrins,Active
T007WP,,476.53,-0.542000000000001,7,2,136.56,11,2,Integrins,Active
T007WQ,,495.418,0.997,5,3,111.63,8,3,Integrins,Active
C101A0,,480.39,4.005,7,2,111.1,4,3,Glucokinase/Glucokinase regulatory protein,Inactive
T007WR,,495.418,0.997,5,3,111.63,8,3,Integrins,Active
T007WS,,495.418,0.997,5,3,111.63,8,3,Integrins,Active
T007WT,,495.418,0.997,5,3,111.63,8,3,Integrins,Active
T007WU,,443.412,0.866,7,4,180.31,11,2,Integrins,Active
T007WV,,443.412,0.866,7,4,180.31,11,2,Integrins,Active
T007WW,,443.548,1.2,5,3,126.69,9,3,Integrins,Active
T007WX,,443.548,1.2,5,3,126.69,9,3,Integrins,Active
T007WY,,432.53,5.209,7,2,87.47,4,5,"BCL-like/BAX,BAK",Active
T007WZ,,310.349,3.578,4,2,62.83,2,4,HIF-1a/p300,Active
T007X0,,310.349,3.578,4,2,62.83,2,4,HIF-1a/p300,Active
T007X1,,866.222,9.03,7,1,121.68,12,6,"BCL-like/BAX,BAK",Active
T007X2,,866.222,9.03,7,1,121.68,12,6,"BCL-like/BAX,BAK",Active
T007X4,,570.803,3.313,7,6,152.15,8,3,Integrins,Active
T007X5,,570.803,3.313,7,6,152.15,8,3,Integrins,Active
T007X6,,371.462,1.516,5,3,91.32,7,3,Integrins,Inactive
T007X7,,424.913,5.735,6,2,79.51,5,4,"BCL-like/BAX,BAK",Active
T007X8,,471.473,2.898,9,1,120.61,7,5,Integrins,Inactive
T007X9,,588.553,6.322,4,1,91.75,9,4,P53/HDM2,Active
T007XA,,792.02,3.106,12,3,178.36,6,4,FKBP1A/FK506,Active
T007XC,,495.619,6.626,4,2,70.0,11,4,"BCL-like/BAX,BAK",Inactive
T007XD,,536.209,5.793,3,3,95.5,7,3,Integrins,Active
T007XE,,536.209,5.793,3,3,95.5,7,3,Integrins,Active
T007XF,,427.53,1.308,8,2,114.03,9,4,Integrins,Active
T007XG,,427.53,1.308,8,2,114.03,9,4,Integrins,Active
T007XH,,473.529,3.375,5,1,91.94,4,6,FKBP1A/FK506,Active
T007XI,,276.288,2.577,5,0,53.99,4,2,"BCL-like/BAX,BAK",Inactive
T007XJ,,377.411,3.402,7,1,89.37,4,5,HIF-1a/p300,Active
T007XL,,632.624,4.569,5,3,93.78,7,5,XIAP/SMAC,Active
C101A1,,483.415,3.953,7,2,106.17,4,3,Glucokinase/Glucokinase regulatory protein,Inactive
T007XM,,600.613,4.732,7,5,196.42,10,5,Integrins,Active
T007XN,,494.544,2.342,7,0,94.61,6,5,FKBP1A/FK506,Active
T007XO,,409.526,7.123,4,1,64.63,7,2,HIF-1a/p300,Active
T007XP,,444.535,2.679,5,3,104.21,9,4,Integrins,Inactive
T007XQ,,444.535,2.679,5,3,104.21,9,4,Integrins,Inactive
T007XR,,499.416,4.389,4,2,103.78,8,3,Integrins,Active
T007XS,,499.416,4.389,4,2,103.78,8,3,Integrins,Active
T007XT,,447.553,3.568,6,0,82.14,9,3,FKBP1A/FK506,Active
T007XU,,286.287,4.131,4,4,98.66,3,2,Cyclophilins,Active
T007XV,,538.008,2.434,9,4,151.13,10,5,Integrins,Active
T007XW,,538.008,2.434,9,4,151.13,10,5,Integrins,Inactive
T007XX,,529.584,6.029,6,0,54.9,4,5,Integrins,Active
T007XY,,558.642,-1.86,9,5,178.95,10,4,Integrins,Active
C005DP,,255.273,2.874,4,1,55.37,2,3,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain),Inactive
C101A2,,483.415,3.254,7,2,106.17,4,3,Glucokinase/Glucokinase regulatory protein,Active
T007XZ,,558.642,-1.86,9,5,178.95,10,4,Integrins,Active
T007Y0,,430.549,2.668,4,4,136.58,9,2,Integrins,Active
T007Y1,,430.549,2.668,4,4,136.58,9,2,Integrins,Active
T007Y2,,315.385,3.143,3,0,29.54,4,2,FKBP1A/FK506,Active
T007Y3,,584.61,3.421,6,5,177.85,12,3,STAT3 dimer,Inactive
T007Y4,,939.197,4.507,13,3,196.46,11,5,FKBP1A/FK506,Active
T007Y5,,415.538,-1.007,5,1,80.22,4,4,Integrins,Active
T007Y7,,414.49,5.157,6,2,87.47,4,5,"BCL-like/BAX,BAK",Active
T007Y8,,461.555,2.876,7,1,102.37,8,3,FKBP1A/FK506,Active
T007Y9,,461.59,7.024,5,2,68.01,7,6,"BCL-like/BAX,BAK",Inactive
T007YA,,404.426,2.177,4,3,127.79,4,3,Integrins,Active
T007YB,,404.426,2.177,4,3,127.79,4,3,Integrins,Active
T007YC,,387.361,4.508,3,2,63.25,5,3,Cyclophilins,Active
C101A3,,428.457,3.109,6,2,93.28,4,3,Glucokinase/Glucokinase regulatory protein,Active
C101A4,,430.433,0.905,8,2,119.06,4,3,Glucokinase/Glucokinase regulatory protein,Active
T007YD,,553.637,4.151,7,2,126.76,11,4,Integrins,Active
T00816,,423.498,4.015,6,2,112.88,6,3,Bromodomain/Histone,Inactive
T007YE,,553.637,4.151,7,2,126.76,11,4,Integrins,Active
T007YF,,486.355,5.07,4,4,107.53,8,3,Integrins,Active
T007YG,,486.355,5.07,4,4,107.53,8,3,Integrins,Active
T007YH,,226.255,4.381,2,2,44.34,0,3,"BCL-like/BAX,BAK",Inactive
T007YI,,374.655,3.15,4,0,43.86,2,3,Rad51/BRCA2,Active
T007YJ,,358.398,0.701,5,4,134.37,9,1,Integrins,Active
T007YK,,358.398,0.701,5,4,134.37,9,1,Integrins,Active
T007YL,,493.56,2.248,5,3,141.24,10,3,Integrins,Inactive
T007YM,,493.56,2.248,5,3,141.24,10,3,Integrins,Inactive
T007YN,,493.56,2.248,5,3,141.24,10,3,Integrins,Inactive
T007YO,,751.674,-9.23999999999999,22,1,373.72,21,1,Neuropilin-1/VEGF-A,Inactive
T007YP,,900.16,3.802,13,4,206.43,5,4,FKBP1A/FK506,Active
T007Z7,,395.934,4.743,3,1,37.27,7,4,ZIPA/FTSZ,Inactive
C101A5,,516.505,3.512,9,3,143.98,6,4,Glucokinase/Glucokinase regulatory protein,Active
T007YQ,,539.375,1.191,7,4,144.47,8,4,Integrins,Active
T007YR,,539.375,1.191,7,4,144.47,8,4,Integrins,Active
T007YS,,531.584,3.788,6,1,105.76,7,6,Integrins,Active
T007YT,,531.584,3.788,6,1,105.76,7,6,Integrins,Active
T007YU,,499.602,7.766,4,1,45.23,6,4,Integrins,Active
T007YV,,629.675,0.397,8,9,265.01,8,3,Integrins,Inactive
C101A6,,516.505,2.784,9,3,143.98,6,4,Glucokinase/Glucokinase regulatory protein,Active
T007YW,,629.675,0.397,8,9,265.01,8,3,Integrins,Inactive
T007YX,,636.71,1.497,7,7,238.41,10,3,Integrins,Active
T007YY,,636.71,1.497,7,7,238.41,10,3,Integrins,Active
T007YZ,,488.544,3.105,8,0,90.04,7,5,HIF-1a/p300,Inactive
T007Z0,,516.55,3.682,7,2,120.12,9,5,Integrins,Active
T007ZS,,316.382,1.621,4,2,79.29,6,2,Integrins,Inactive
T007Z1,,516.55,3.682,7,2,120.12,9,5,Integrins,Active
T007Z2,,516.55,3.682,7,2,120.12,9,5,Integrins,Active
T007Z3,,396.447,2.034,5,4,110.77,7,3,Integrins,Inactive
T007Z4,,396.447,2.034,5,4,110.77,7,3,Integrins,Inactive
T007Z5,,907.563,10.965,11,3,145.09,17,7,"BCL-like/BAX,BAK",Active
T007Z6,,907.563,10.965,11,3,145.09,17,7,"BCL-like/BAX,BAK",Active
C101A7,,516.505,2.784,9,3,143.98,6,4,Glucokinase/Glucokinase regulatory protein,Active
T007Z8,,517.633,2.98,8,2,130.59,8,4,Integrins,Inactive
T007Z9,,449.551,2.619,5,3,100.55,7,5,Integrins,Active
T007ZA,,713.644,1.518,8,3,172.8,10,5,Integrins,Active
T007ZB,,582.683,3.361,8,5,174.87,14,4,Integrins,Active
T007ZD,,350.378,0.964,5,0,75.51,2,4,P53/HDM2,Inactive
T007ZE,,316.389,3.911,5,0,54.5,3,4,FKBP1A/FK506,Inactive
T007ZF,,617.703,1.718,8,4,159.19,13,4,Integrins,Inactive
T007ZG,,617.703,1.718,8,4,159.19,13,4,Integrins,Active
T007ZH,,617.703,1.718,8,4,159.19,13,4,Integrins,Inactive
T007ZI,,617.703,1.718,8,4,159.19,13,4,Integrins,Active
T007ZJ,,617.703,1.718,8,4,159.19,13,4,Integrins,Inactive
T007ZK,,403.938,7.024,4,2,40.23,5,4,Neuropilin-1/VEGF-A,Active
C1027W,,304.43,7.022,3,2,57.53,10,1,"BCL-like/BAX,BAK",Inactive
T007ZL,,419.394,-3.686,6,5,194.19,8,2,Integrins,Active
T007ZM,,419.394,-3.686,6,5,194.19,8,2,Integrins,Active
T007ZN,,558.679,4.503,4,5,136.63,13,3,Integrins,Inactive
T007ZO,,558.679,4.503,4,5,136.63,13,3,Integrins,Inactive
T007ZP,,558.679,4.503,4,5,136.63,13,3,Integrins,Active
T007ZQ,,558.679,4.503,4,5,136.63,13,3,Integrins,Active
T007ZR,,316.382,1.621,4,2,79.29,6,2,Integrins,Active
T007ZT,,934.584999999999,11.954,11,3,153.29,18,8,"BCL-like/BAX,BAK",Active
T007ZU,,450.539,4.629,6,0,50.08,5,5,Integrins,Inactive
T007ZV,,538.548,1.373,7,4,143.64,12,3,Integrins,Active
T007ZW,,538.548,1.373,7,4,143.64,12,3,Integrins,Active
T007ZX,,505.615,3.835,6,0,79.39,7,5,FKBP1A/FK506,Active
T007ZY,,564.809,3.798,5,3,128.95,7,4,Integrins,Active
T007ZZ,,435.484,2.474,5,4,127.42,6,4,Integrins,Active
T00800,,368.609,6.366,2,2,24.06,0,5,HIF-1a/p300,Active
T00801,,1093.384,5.826,10,6,221.7,21,8,XIAP/SMAC,Active
C005DQ,,269.3,3.195,4,0,44.37,3,3,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain),Inactive
T00802,,521.361,1.49,9,3,148.45,11,3,Integrins,Active
T00803,,521.361,1.49,9,3,148.45,11,3,Integrins,Active
T00804,,220.207,0.576,5,2,84.92,1,2,HIF-1a/p300,Inactive
T00805,,496.57,3.4,8,2,119.51,8,5,Integrins,Inactive
T00806,,349.39,0.875,3,3,107.48,5,3,Integrins,Active
T00807,,349.39,0.875,3,3,107.48,5,3,Integrins,Active
T00808,,349.39,0.875,3,3,107.48,5,3,Integrins,Active
T00809,,349.39,0.875,3,3,107.48,5,3,Integrins,Active
T0080B,,707.829,1.631,7,7,229.13,16,3,Integrins,Active
T0080C,,707.829,1.631,7,7,229.13,16,3,Integrins,Active
T0080D,,605.554,-5.267,16,1,267.16,12,2,Neuropilin-1/VEGF-A,Inactive
T0080E,,352.434,3.899,4,2,71.45,7,4,Integrins,Active
T0080F,,265.265,0.34,5,0,57.23,3,3,FKBP1A/FK506,Inactive
T0080G,,485.591,2.217,7,1,116.33,6,4,Integrins,Inactive
T0080I,,790.942,9.094,8,2,130.83,12,8,"BCL-like/BAX,BAK",Active
T0080J,,790.942,9.094,8,2,130.83,12,8,"BCL-like/BAX,BAK",Active
T0080K,,655.316,5.238,5,1,79.31,9,4,P53/HDM2,Active
T0080L,,502.527,0.472,6,4,148.93,9,4,Integrins,Active
C101A8,,516.505,2.784,9,3,143.98,6,4,Glucokinase/Glucokinase regulatory protein,Active
T0080M,,502.527,0.472,6,4,148.93,9,4,Integrins,Active
T0080N,,496.56,1.768,6,2,114.4,9,4,Integrins,Active
T0080O,,496.56,1.768,6,2,114.4,9,4,Integrins,Active
T0081E,,456.544,-0.494,6,5,189.44,10,1,Integrins,Active
T0080P,,496.56,1.768,6,2,114.4,9,4,Integrins,Active
T0080Q,,465.377,4.53,4,2,78.87,10,3,Integrins,Active
T0080R,,465.377,4.53,4,2,78.87,10,3,Integrins,Active
T0080S,,314.366,2.796,4,2,59.59,3,3,Cyclophilins,Inactive
T0080T,,498.649,1.201,6,3,111.63,9,4,Integrins,Active
T0080U,,498.649,1.201,6,3,111.63,9,4,Integrins,Active
T0080V,,498.387,7.139,4,1,72.47,6,4,"BCL-like/BAX,BAK",Active
T0080W,,432.376,5.552,4,1,46.92,8,3,Integrins,Active
T0080Z,,561.466,3.284,7,3,128.7,14,3,Integrins,Active
T00817,,516.585,6.626,6,1,54.82,6,5,Integrins,Active
T00810,,561.466,3.284,7,3,128.7,14,3,Integrins,Active
C101A9,,516.505,2.784,9,3,143.98,6,4,Glucokinase/Glucokinase regulatory protein,Active
T00811,,538.517,0.404,8,6,200.99,12,3,Integrins,Inactive
T00812,,538.517,0.404,8,6,200.99,12,3,Integrins,Inactive
T00813,,538.517,0.404,8,6,200.99,12,3,Integrins,Inactive
T00814,,538.517,0.404,8,6,200.99,12,3,Integrins,Inactive
T00815,,538.517,0.404,8,6,200.99,12,3,Integrins,Inactive
T00818,,398.463,0.424,5,3,111.63,8,3,Integrins,Active
T00819,,680.854,4.159,5,8,194.09,16,4,P53/HDM2,Inactive
T0081A,,492.67,3.35,7,2,88.0,9,5,Integrins,Active
T0081B,,492.67,3.35,7,2,88.0,9,5,Integrins,Active
T0081C,,492.67,3.35,7,2,88.0,9,5,Integrins,Inactive
T0081D,,520.59,2.638,9,3,138.68,10,4,Integrins,Active
T0081F,,456.544,-0.494,6,5,189.44,10,1,Integrins,Active
T0081G,,351.406,3.268,3,4,116.27,5,3,Integrins,Active
T0081H,,351.406,3.268,3,4,116.27,5,3,Integrins,Active
T0081I,,210.298,3.286,2,1,37.3,4,1,FKBP1A/FK506,Inactive
T0081J,,639.579,5.059,6,2,137.92,9,4,Integrins,Active
T0081K,,639.579,5.059,6,2,137.92,9,4,Integrins,Active
T0081L,,395.459,2.613,5,1,82.97,5,4,Integrins,Active
T0081M,,395.459,2.613,5,1,82.97,5,4,Integrins,Active
T0081N,,1880.193,2.76,25,25,703.6,58,6,p53/MDMX,Active
C101AA,,516.501,4.305,8,2,128.29,6,4,Glucokinase/Glucokinase regulatory protein,Active
T0081O,,1880.193,2.76,25,25,703.6,58,6,P53/HDM2,Active
T0081P,,516.359,3.38,6,2,146.92,8,3,Integrins,Active
T0081Q,,516.359,3.38,6,2,146.92,8,3,Integrins,Active
T0081R,,442.519,-2.189,8,6,170.85,5,2,Integrins,Inactive
T0081S,,442.519,-2.189,8,6,170.85,5,2,Integrins,Inactive
T0081T,,464.494,1.732,6,4,119.89,8,3,Integrins,Active
T0081U,,464.494,1.732,6,4,119.89,8,3,Integrins,Inactive
T0081V,,620.753,6.965,9,2,130.88,13,4,"BCL-like/BAX,BAK",Active
T0081W,,620.753,6.965,9,2,130.88,13,4,"BCL-like/BAX,BAK",Active
T0081X,,505.785,5.843,3,3,95.5,7,3,Integrins,Active
T0081Y,,505.785,5.843,3,3,95.5,7,3,Integrins,Active
T0081Z,,1218.634,7.619,13,6,299.03,15,1,Cyclophilins,Active
T00820,,436.468,0.712000000000001,7,2,113.88,8,3,Integrins,Active
T00821,,436.468,0.712000000000001,7,2,113.88,8,3,Integrins,Active
T00822,,260.341,1.12,5,1,56.19,1,3,S100B/p53,Active
T00823,,396.534,7.722,3,0,27.05,8,4,"BCL-like/BAX,BAK",Inactive
T00824,,396.534,7.722,3,0,27.05,8,4,"BCL-like/BAX,BAK",Inactive
T00825,,361.398,1.11,5,3,121.96,6,2,Integrins,Active
T00826,,361.398,1.11,5,3,121.96,6,2,Integrins,Active
T00827,,361.398,1.11,5,3,121.96,6,2,Integrins,Active
T00828,,533.235,6.478,2,0,29.54,4,4,P53/HDM2,Active
C005DR,,254.289,2.463,4,1,61.16,2,3,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain),Inactive
C101AB,,529.544,4.18,8,3,131.09,7,4,Glucokinase/Glucokinase regulatory protein,Active
T0082D,,519.515,5.407,6,2,85.83,10,3,Integrins,Inactive
T0082E,,519.515,5.407,6,2,85.83,10,3,Integrins,Inactive
T0082F,,507.584,1.198,9,3,133.45,12,3,Neuropilin-1/VEGF-A,Active
T0082G,,435.484,2.364,4,6,161.16,8,3,Integrins,Inactive
T0082H,,435.484,2.364,4,6,161.16,8,3,Integrins,Inactive
T0082I,,524.448,5.865,5,0,54.37,6,5,p53/MDMX,Inactive
T0082J,,254.355,2.13,2,1,49.41,3,2,FKBP1A/FK506,Inactive
T0082K,,508.531,2.805,6,5,159.0,12,3,Integrins,Active
