DLiP-ID,Mol Image,MW,XLogP,HBA,HBD,PSA,nRotatableBonds,nRings,Common Target Pref Name,Active
C003HF,,1297.302,0.914,17,12,483.75,16,8,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003HG,,450.573,5.349,3,0,15.71,10,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003HH,,343.43,4.517,4,2,50.08,5,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HI,,430.052,3.607,5,1,73.06,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HJ,,619.684,6.811,6,2,93.46,14,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003HK,,202.346,-0.682,4,4,76.1,11,0,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HL,,414.339,5.676,6,1,77.52,4,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HM,,284.318,5.165,1,2,48.65,1,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HR,,426.562,2.198,5,6,166.27,14,0,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HS,,109.128,-0.041,2,1,33.12,1,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HT,,609.723000000001,7.667,8,1,111.01,10,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HU,,321.829,2.732,4,0,29.54,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HV,,274.272,3.715,5,3,86.99,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HW,,280.367,5.427,2,0,26.3,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HX,,429.604,4.656,3,1,40.54,2,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003HY,,356.376,3.431,3,2,57.26,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003HZ,,344.243,1.136,10,4,184.18,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003I2,,371.394,-2.213,6,2,115.56,4,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003I3,,346.221,3.416,5,2,90.71,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
T005C5,,379.46,2.508,4,3,91.32,8,3,Integrins,Active
C003I4,,579.671,2.532,8,1,127.28,9,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003ID,,365.436,1.819,5,3,110.52,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003I5,,453.36,4.902,5,0,76.39,7,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003I6,,523.63,4.066,7,3,126.68,7,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003I7,,203.27,1.377,4,1,38.67,1,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003I8,,416.304,5.488,4,0,59.32,6,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003I9,,319.266,-2.351,8,8,201.77,5,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003IA,,407.929,2.343,6,1,71.95,4,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003IB,,547.59,1.416,11,2,166.64,4,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IC,,291.35,4.95,3,0,39.19,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IW,,235.67,2.73,2,1,42.09,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IE,,407.495,3.963,5,1,84.99,5,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IF,,281.311,2.68,3,0,46.61,4,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IG,,492.389,0.326,12,9,242.51,3,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003IH,,349.379,2.42,8,1,98.48,4,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003II,,323.484,4.791,3,3,36.09,4,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IJ,,251.329,3.567,1,1,29.1,5,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IK,,354.789,4.049,4,0,60.44,4,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IL,,346.365,4.071,5,1,76.86,2,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IM,,354.391,4.335,8,1,82.3,5,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003IN,,460.494,1.33,8,2,146.73,6,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IO,,377.444,3.063,4,1,65.79,4,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IP,,373.507,3.417,7,2,93.79,3,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IQ,,337.404,2.94,6,2,71.18,4,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IR,,396.406,2.372,6,1,94.05,5,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IS,,252.321,2.592,4,0,43.08,0,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IT,,380.3,2.964,5,1,49.25,3,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003IU,,293.195,0.714,8,4,163.03,3,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IV,,433.829,3.361,9,0,125.43,6,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IX,,326.301,-0.166,8,2,119.36,0,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003IY,,333.394,4.557,7,0,56.71,9,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003IZ,,413.481,5.322,6,0,77.78,3,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003J0,,304.255,-2.092,5,5,170.1,9,0,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003J1,,235.247,2.268,7,0,82.67,2,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003J2,,434.451,3.326,7,3,146.84,7,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003J3,,229.304,3.701,3,1,21.26,1,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003J4,,486.963,3.916,6,4,106.98,6,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003J5,,396.363,3.92,3,0,6.25,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003J6,,359.52,3.085,6,1,47.04,7,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003J7,,365.271,3.773,7,0,95.97,4,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003J8,,412.597,4.892,2,1,29.26,3,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003J9,,548.397,4.479,7,2,111.28,8,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003JA,,350.458,6.045,3,0,35.53,6,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JB,,406.488,5.783,7,0,65.22,5,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JC,,274.667,1.623,4,2,91.5,1,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003JD,,312.281,1.563,5,0,87.9,1,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003JE,,260.34,4.446,2,2,24.06,4,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C000AW,,398.422,4.168,10,2,156.78,7,2,MENIN/MLL,Active
C003JH,,415.906,4.743,6,2,88.91,4,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JI,,389.448,2.893,7,0,74.3,9,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003JK,,494.572,6.586,5,1,81.28,5,6,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JM,,163.604,0.553,2,2,49.33,1,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003JN,,313.829,1.892,3,2,61.44,7,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003JO,,259.29,0.812,5,2,95.14,2,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T002E0,,328.328,1.651,4,5,137.53,6,2,Integrins,Active
C101XA,,250.327,1.622,4,2,66.38,6,1,KEAP1/NRF2,Inactive
C003JP,,557.094,6.003,6,0,71.7,3,7,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JQ,,484.508,6.304,6,4,117.12,9,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JR,,408.524,2.414,4,4,118.55,4,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
T002E3,,475.566,4.097,4,2,100.54,8,4,Integrins,Active
C003JS,,523.63,4.066,7,3,126.68,7,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JT,,534.06,6.134,7,1,83.73,6,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JU,,403.479,2.072,4,4,136.72,10,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JV,,484.495,-0.281,11,2,153.37,7,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JW,,315.17,3.825,3,2,37.2,1,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003JX,,321.804,2.902,3,2,75.2,0,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003JZ,,423.945,4.168,8,1,71.74,7,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003K1,,323.348,2.796,4,1,68.53,4,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003K2,,481.396,5.343,4,1,89.54,14,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003K3,,441.959,5.656,6,0,57.75,3,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003K4,,443.4,1.815,5,1,55.89,2,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003K5,,361.347,-1.078,8,8,187.78,7,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003K6,,301.367,3.602,4,1,55.4,5,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003K7,,279.68,-0.473,8,4,130.83,2,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003K8,,327.387,4.968,4,1,47.04,4,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003K9,,473.605,4.173,7,3,113.08,7,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003KC,,431.496,3.303,7,1,103.64,5,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T000A9,,479.96,5.194,4,2,84.86,8,4,Integrins,Active
T000A0,,1073.402,6.786,14,6,242.5,25,8,XIAP/SMAC,Active
T000A1,,527.286,1.55,5,3,121.28,7,3,Integrins,Active
T000A2,,527.286,1.55,5,3,121.28,7,3,Integrins,Active
T000A4,,392.337,3.166,3,5,128.3,5,2,Integrins,Active
C003KF,,395.912,4.015,5,2,84.23,7,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C003KD,,484.394,3.588,6,0,56.59,4,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003KE,,428.437,4.874,8,0,105.18,8,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C001T2,,296.322,4.627,4,0,48.67,4,3,MENIN/MLL,Inactive
T000A5,,708.864,4.589,6,7,194.53,16,5,p53/MDMX,Inactive
T000A6,,708.864,4.589,6,7,194.53,16,5,P53/HDM2,Inactive
T000A7,,460.535,0.311,5,6,177.71,12,2,Integrins,Inactive
T000A8,,447.969,4.487,4,3,79.46,6,3,Cyclophilins,Inactive
C003KG,,303.789,3.369,3,2,43.7,0,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C00343,,266.341,0.461,4,3,84.58,8,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
C001TC,,309.287,4.312,3,0,33.45,0,4,MENIN/MLL,Active
T000AA,,479.96,5.194,4,2,84.86,8,4,Integrins,Active
C0013Y,,337.43,1.081,7,2,102.9,5,3,MENIN/MLL,Inactive
T000AB,,479.96,5.194,4,2,84.86,8,4,Integrins,Active
C0034S,,169.18,-0.113,4,4,86.71,2,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003KI,,438.559,2.802,7,1,84.84,4,5,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003KK,,251.285,3.486,2,1,42.24,2,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T000AC,,609.293,6.554,5,3,117.09,8,4,Integrins,Active
C003KL,,328.166,2.408,4,2,74.65,1,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C0007X,,244.246,3.193,4,4,80.92,2,2,MENIN/MLL,Active
T000AD,,609.293,6.554,5,3,117.09,8,4,Integrins,Active
C003KM,,239.274,2.6,3,0,39.19,4,2,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T000AE,,544.435,4.207,6,2,110.52,8,4,Integrins,Active
C003KN,,336.395,3.721,6,0,65.97,6,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
T000AF,,544.435,4.207,6,2,110.52,8,4,Integrins,Active
T000AG,,544.435,4.207,6,2,110.52,8,4,Integrins,Active
T000AH,,588.749,4.302,7,4,131.78,12,7,Integrins,Inactive
T000AI,,588.749,4.302,7,4,131.78,12,7,Integrins,Inactive
T000AJ,,614.349,4.237,6,1,95.74,5,5,Integrins,Active
T000AK,,340.379,-0.621999999999999,4,2,92.86,6,3,Integrins,Inactive
T000AL,,340.379,-0.621999999999999,4,2,92.86,6,3,Integrins,Inactive
T000AM,,485.5,2.801,6,4,136.65,8,5,Integrins,Inactive
T000AN,,485.5,2.801,6,4,136.65,8,5,Integrins,Inactive
C003KO,,284.231,4.648,5,1,114.96,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C0007W,,369.896,2.764,3,0,26.79,4,4,MENIN/MLL,Inactive
P000F6,,359.416,5.893,3,0,29.54,5,3,CREBBP/H4,Active
T000AO,,485.5,2.801,6,4,136.65,8,5,Integrins,Inactive
C0024J,,274.345,2.857,3,3,53.85,3,2,MENIN/MLL,Inactive
T000AP,,485.5,2.801,6,4,136.65,8,5,Integrins,Inactive
T000AQ,,473.564,6.963,5,1,49.25,6,4,Integrins,Active
C003WO,,547.822,6.339,5,1,92.91,8,5,P53/HDM2,Active
T000AR,,552.578,5.411,7,2,118.18,8,4,Integrins,Inactive
T005C6,,379.46,2.508,4,3,91.32,8,3,Integrins,Active
T000AS,,552.578,5.411,7,2,118.18,8,4,Integrins,Inactive
T000AT,,487.512,4.02,8,2,104.07,8,6,Integrins,Active
C003WP,,482.964,4.377,5,1,92.91,8,5,P53/HDM2,Active
T005CF,,348.378,5.617,4,0,40.8,2,5,"BCL-like/BAX,BAK",Inactive
C0008C,,231.144,-1.154,5,2,88.88,0,2,MENIN/MLL,Inactive
T000AU,,674.847,4.179,6,7,194.53,14,4,p53/MDMX,Inactive
T00212,,472.35,0.159,5,2,116.67,7,3,Integrins,Active
C0008E,,342.347,4.278,6,0,67.13,5,3,MENIN/MLL,Inactive
C003WQ,,557.828,5.893,5,1,92.91,8,5,P53/HDM2,Active
T000AV,,674.847,4.179,6,7,194.53,14,4,P53/HDM2,Inactive
T000AW,,515.507,6.126,4,2,72.88,7,4,Integrins,Active
T000AX,,500.646,5.848,7,2,104.58,12,3,"BCL-like/BAX,BAK",Inactive
T000AY,,500.646,5.848,7,2,104.58,12,3,"BCL-like/BAX,BAK",Inactive
C001W3,,294.398,3.08,2,0,23.55,4,3,MENIN/MLL,Inactive
T000AZ,,617.751,2.473,8,3,140.23,14,4,Integrins,Active
T000B0,,617.751,2.473,8,3,140.23,14,4,Integrins,Active
T00213,,224.259,3.633,2,0,26.3,1,2,CRM1/Rev,Inactive
T000B1,,617.751,2.473,8,3,140.23,14,4,Integrins,Active
T000B2,,458.421,2.098,5,5,158.51,9,3,Integrins,Active
T0029O,,346.696,1.743,5,1,77,4,2,HIF-1a/p300,Inactive
T000B3,,458.421,2.098,5,5,158.51,9,3,Integrins,Active
T000B4,,389.861,6.807,3,1,40.23,5,4,Neuropilin-1/VEGF-A,Active
T000B5,,401.492,1.416,5,5,141.19,10,2,Integrins,Active
T000B6,,401.492,1.416,5,5,141.19,10,2,Integrins,Active
T000B7,,612.663,8.204,3,0,54.45,8,5,P53/HDM2,Active
C003BC,,326.436,3.087,3,1,54.37,6,1,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T000B8,,489.33,5.593,3,3,95.5,7,3,Integrins,Active
T000B9,,489.33,5.593,3,3,95.5,7,3,Integrins,Active
T000BA,,421.494,0.275,8,2,108.01,9,3,Neuropilin-1/VEGF-A,Active
T000BB,,557.673,3.188,8,5,158.22,9,6,Integrins,Inactive
T000F2,,322.364,3.325,2,3,82.19,5,3,Integrins,Inactive
T000BC,,557.673,3.188,8,5,158.22,9,6,Integrins,Active
T000BD,,387.465,1.058,5,5,141.19,9,2,Integrins,Inactive
T000BE,,387.465,1.058,5,5,141.19,9,2,Integrins,Inactive
C0024K,,314.728,4.243,4,3,86.32,2,3,MENIN/MLL,Inactive
C100ZW,,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
C003WR,,496.922,5.256,5,1,92.91,8,5,P53/HDM2,Active
C004RA,,296.552,3.24,4,0,6.48,4,0,1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5,Active
T002H5,,569.507,4.931,5,3,129.64,11,3,Integrins,Active
C003KP,,561.683,2.203,6,3,118.21,4,7,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
C003KQ,,325.3,1.336,6,1,89.25,3,3,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T000BF,,1023.622,11.16,12,4,164.52,17,8,"BCL-like/BAX,BAK",Active
T000BG,,367.456,4.752,5,1,63.59,5,4,HIF-1a/p300,Active
T000BH,,475.545,4.559,4,4,116.76,10,3,Integrins,Active
T000BI,,345.424,0.907,5,3,91.32,8,2,Integrins,Active
T000BJ,,345.424,0.907,5,3,91.32,8,2,Integrins,Inactive
T002W5,,168.156,0.583,6,0,69.9,3,1,CRM1/Rev,Inactive
C100ZX,,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
T000BK,,382.445,4.355,6,2,104.01,5,3,Bromodomain/Histone,Active
T000BL,,587.681,5.565,9,4,154.47,12,5,Integrins,Active
T000BM,,659.745,1.749,8,9,265.01,10,2,Integrins,Active
T000BN,,659.745,1.749,8,9,265.01,10,2,Integrins,Active
T000BO,,659.745,1.749,8,9,265.01,10,2,Integrins,Active
C000G9,,215.252,2.776,2,1,42.23,2,2,MENIN/MLL,Active
T000BP,,659.745,1.749,8,9,265.01,10,2,Integrins,Active
T000BQ,,340.379,-0.622,4,2,92.86,6,3,Integrins,Inactive
T000BR,,340.379,-0.622,4,2,92.86,6,3,Integrins,Inactive
T000BS,,419.437,2.794,5,3,117.45,7,4,FKBP1A/FK506,Inactive
T000BT,,402.495,1.116,5,1,86.21,4,4,Integrins,Active
T000BU,,402.495,1.116,5,1,86.21,4,4,Integrins,Active
T000BV,,543.624,3.26,8,4,134.58,10,6,Integrins,Inactive
T000CL,,435.973,4.62,4,0,63.68,8,3,FKBP1A/FK506,Active
T000BW,,543.624,3.26,8,4,134.58,10,6,Integrins,Inactive
C100ZY,,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
T000BX,,544.773,7.318,6,2,93.06,3,5,"BCL-like/BAX,BAK",Inactive
T000BY,,453.127,5.249,5,0,63.91,3,4,Integrins,Active
T000BZ,,620.429,4.869,9,2,135.11,8,4,Integrins,Inactive
T000C0,,558.679,4.384,4,4,127.84,13,3,Integrins,Inactive
T000C1,,558.679,4.384,4,4,127.84,13,3,Integrins,Inactive
T000C2,,435.436,3.455,7,2,115.85,7,3,Cyclophilins,Inactive
T000C3,,394.814,4.575,4,1,83.68,4,4,P53/HDM2,Inactive
T000C4,,422.437,5.541,6,2,110.93,9,3,Integrins,Active
T000C5,,422.437,5.541,6,2,110.93,9,3,Integrins,Active
T000C6,,377.4,3.519,5,2,89.55,6,3,Cyclophilins,Active
T006OK,,370.405,2.091,5,2,97.63,6,3,Integrins,Active
T000C7,,575.67,1.519,9,2,141.09,12,4,Integrins,Active
T000CE,,502.398,3.078,5,3,100.55,10,3,Integrins,Active
T000C8,,575.67,1.519,9,2,141.09,12,4,Integrins,Active
C001WS,,296.278,4.061,5,2,83.81,0,4,MENIN/MLL,Inactive
T000C9,,575.67,1.519,9,2,141.09,12,4,Integrins,Active
T000CA,,518.661,6.361,4,0,58.44,5,6,"BCL-like/BAX,BAK",Active
T000CB,,700.788,10.658,8,8,179.58,9,6,"BCL-like/BAX,BAK",Active
T000CC,,585.698,1.796,9,4,166.28,6,2,HIF-1a/p300,Active
T000CD,,549.414,5.902,8,2,130.18,4,7,HIF-1a/p300,Inactive
C101XR,,322.408,1.224,7,1,101.9,9,0,KEAP1/NRF2,Inactive
T000CF,,502.398,3.078,5,3,100.55,10,3,Integrins,Active
T000CG,,415.555,4.567,4,0,63.68,9,3,FKBP1A/FK506,Active
T000CH,,434.584,2.989,4,3,87.46,7,4,XIAP/SMAC,Active
T000CI,,664.808,1.48,7,6,194.49,15,4,Cyclophilins,Inactive
T000CJ,,769.364,8.851,8,2,130.83,15,6,"BCL-like/BAX,BAK",Active
T000CK,,769.364,8.851,8,2,130.83,15,6,"BCL-like/BAX,BAK",Active
T000GR,,303.833,4.068,2,1,23.47,6,2,"BCL-like/BAX,BAK",Inactive
T000CM,,500.555,2.195,4,4,127.84,9,4,Integrins,Active
T000CN,,581.699,0.887000000000002,10,2,141.09,12,4,Integrins,Active
T000CO,,581.699,0.887000000000002,10,2,141.09,12,4,Integrins,Active
T000CP,,581.699,0.887000000000002,10,2,141.09,12,4,Integrins,Active
T000CQ,,447.535,4.394,5,3,100.55,12,3,Integrins,Active
T000CR,,447.535,4.394,5,3,100.55,12,3,Integrins,Inactive
C100ZZ,,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
T000CS,,447.535,4.394,5,3,100.55,12,3,Integrins,Inactive
T000CT,,581.714,1.773,7,4,149.96,12,3,Integrins,Inactive
T000CU,,581.714,1.773,7,4,149.96,12,3,Integrins,Active
T000CV,,581.714,1.773,7,4,149.96,12,3,Integrins,Inactive
T000CW,,581.714,1.773,7,4,149.96,12,3,Integrins,Active
T000D3,,369.417,2.576,4,2,84.86,7,3,Integrins,Active
T000CX,,581.714,1.773,7,4,149.96,12,3,Integrins,Inactive
T000CY,,483.447,3.228,6,5,141.68,11,2,Integrins,Active
C003KT,,356.794,4.519,6,1,80.91,3,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Inactive
T000CZ,,594.646,6.491,8,3,147.51,11,4,"BCL-like/BAX,BAK",Active
T000D0,,594.646,6.491,8,3,147.51,11,4,"BCL-like/BAX,BAK",Active
T000D1,,499.419,5.711,4,1,58.64,4,4,P53/HDM2,Inactive
T000D2,,369.417,2.576,4,2,84.86,7,3,Integrins,Active
C101XS,,253.392,2.786,3,0,35.42,6,1,KEAP1/NRF2,Inactive
T000D4,,472.549,3.348,8,2,118.96,10,5,Integrins,Active
T002RL,,266.32,5.398,2,0,22.34,0,4,"BCL-like/BAX,BAK",Inactive
T000D5,,472.549,3.348,8,2,118.96,10,5,Integrins,Active
T000D6,,1107.845,9.796,15,5,192.03,25,8,"BCL-like/BAX,BAK",Active
T000D7,,1107.845,9.796,15,5,192.03,25,8,"BCL-like/BAX,BAK",Active
T003D6,,319.11,3.255,4,2,74.6,0,3,"BCL-like/BAX,BAK",Active
T000D8,,386.517,3.109,3,1,66.48,7,3,FKBP1A/FK506,Inactive
C10100,,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
T000D9,,555.99,4.407,5,3,117.2,9,4,Integrins,Active
T000DA,,491.592,4.197,5,3,118.63,7,4,Integrins,Active
T000DC,,344.415,2.679,3,5,132.06,9,2,Integrins,Active
T000DD,,493.387,3.999,4,3,104.73,10,3,Integrins,Active
T000DE,,493.387,3.999,4,3,104.73,10,3,Integrins,Active
T000DF,,494.591,4.106,4,2,88.52,8,5,Integrins,Active
T000DG,,494.591,4.106,4,2,88.52,8,5,Integrins,Active
T000DH,,873.863,-7.671,24,1,400.02,27,1,Neuropilin-1/VEGF-A,Inactive
T000DI,,359.47,1.577,4,1,79.37,8,2,FKBP1A/FK506,Active
T000DJ,,645.76,-0.334,10,6,200.39,7,4,Integrins,Active
T000DK,,645.76,-0.334,10,6,200.39,7,4,Integrins,Active
T000EB,,446.538,8.115,4,0,29.27,5,4,Integrins,Inactive
T000DL,,450.491,2.803,6,1,96.38,4,5,FKBP1A/FK506,Active
T000DM,,118.139,2.148,1,1,28.68,0,2,Rad51/BRCA2,Inactive
T000DN,,338.363,2.803,3,3,91.42,6,3,Integrins,Inactive
T000DO,,420.55,4.881,4,2,95.94,10,1,"BCL-like/BAX,BAK",Active
T000DP,,377.404,1.959,4,4,118.37,6,3,Cyclophilins,Active
T000DQ,,459.506,3.714,4,6,157.4,8,3,Integrins,Active
T000DR,,459.506,3.714,4,6,157.4,8,3,Integrins,Active
T000DS,,578.399,5.275,4,3,107.97,8,4,Integrins,Active
T000DT,,728.754,6.81,10,6,207.4,9,6,"BCL-like/BAX,BAK",Active
T000DU,,728.754,6.81,10,6,207.4,9,6,"BCL-like/BAX,BAK",Active
T000DV,,487.565,-0.757,8,6,206.84,16,2,Integrins,Inactive
J0000I,,353.422,2.511,4,2,62.83,4,4,DCN1/UBE2M,Inactive
T000DW,,487.565,-0.757,8,6,206.84,16,2,Integrins,Inactive
T000DX,,926.158,3.839,14,3,209.35,10,5,FKBP1A/FK506,Active
T000DY,,603.659,-4.454,10,10,310.52,10,1,Integrins,Active
T000DZ,,603.659,-4.454,10,10,310.52,10,1,Integrins,Active
T000E0,,603.659,-4.454,10,10,310.52,10,1,Integrins,Active
T000E1,,603.659,-4.454,10,10,310.52,10,1,Integrins,Active
T000E2,,405.56,3.67,5,0,63.68,9,2,FKBP1A/FK506,Active
T000E3,,553.645,2.641,8,5,171.1,12,4,Integrins,Active
T000E4,,450.539,3.057,4,4,126.31,8,3,p53/MDMX,Inactive
T000E5,,506.563,2.443,9,3,138.68,9,4,Integrins,Active
T006BP,,400.479,1.038,4,3,127.79,6,3,Integrins,Active
T000E6,,700.7,6.782,10,6,207.4,7,6,"BCL-like/BAX,BAK",Active
T000E7,,417.259,3.601,3,3,91.42,6,3,Integrins,Active
T000E8,,384.48,1.165,5,4,102.82,8,3,Integrins,Active
T000E9,,384.48,1.165,5,4,102.82,8,3,Integrins,Active
T000EA,,384.48,1.165,5,4,102.82,8,3,Integrins,Active
T00384,,352.5,3.5,3,1,66.48,7,2,FKBP1A/FK506,Active
T000EH,,433.935,5.431,3,1,49.77,5,5,P53/HDM2,Active
C10101,,627.829,13.497,6,0,66.36,10,6,"BCL-like/BAX,BAK",Inactive
T000EC,,500.596,-0.0120000000000005,6,6,170.85,5,3,Integrins,Active
T000ED,,532.657,3.75,6,2,112.03,9,3,Integrins,Active
T000EE,,532.657,3.75,6,2,112.03,9,3,Integrins,Active
T000EF,,2032.157,8.504,16,16,539.66,54,6,P53/HDM2,Active
T000EG,,449.489,-1.071,6,6,183.7,11,2,Integrins,Active
C003KW,,397.408,2.878,7,2,105.84,4,4,Runt-related transcription factor 1/Core-binding factor subunit beta,Active
